==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-18 20:40:15 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
201.2	501.4	267	0	0	1923	1	54	40	186	65536
202.2	853.2	267	0	0	1923	1	54	40	186	65536
203.2	890.9	267	0	0	1923	1	54	40	186	65536
204.2	542.7	267	0	0	1923	1	54	40	186	65536
205.2	726.9	267	0	0	1923	1	54	40	186	65536
206.2	953.7	267	0	0	1923	1	54	40	186	65536
207.2	665.0	267	0	0	1923	1	54	40	186	65536
208.2	860.4	267	0	0	1923	1	54	40	186	65536
209.2	872.1	267	0	0	1923	1	54	40	186	65536
210.2	705.7	267	0	0	1923	1	54	40	186	65536
211.2	752.2	267	0	0	1923	1	54	40	186	65536
212.2	714.2	267	0	0	1923	1	54	40	186	65536
213.2	825.6	267	0	0	1923	1	54	40	186	65536
214.2	643.4	267	0	0	1923	1	54	40	186	65536
215.2	792.9	267	0	0	1923	1	54	40	186	65536
216.2	1171.5	267	0	0	1923	1	54	40	186	65536
217.2	1079.8	267	0	0	1923	1	54	40	186	65536
218.2	1180.8	267	0	0	1923	1	54	40	186	65536
219.2	828.0	267	0	0	1923	1	54	40	186	65536
220.2	748.1	267	0	0	1923	1	54	40	186	65536
221.2	1204.5	267	0	0	1923	1	54	40	186	65536
222.2	776.6	267	0	0	1923	1	54	40	186	65536
223.2	1118.2	267	0	0	1923	1	54	40	186	65536
224.2	883.0	267	0	0	1923	1	54	40	186	65536
225.2	834.2	267	0	0	1923	1	54	40	186	65536
226.2	991.5	267	0	0	1923	1	54	40	186	65536
227.2	798.4	267	0	0	1923	1	54	40	186	65536
228.2	1154.2	267	0	0	1923	1	54	40	186	65536
229.2	1091.1	267	0	0	1923	1	54	40	186	65536
230.2	810.1	267	0	0	1923	1	54	40	186	65536
231.2	758.3	267	0	0	1923	1	54	40	186	65536
232.2	993.9	267	0	0	1923	1	54	40	186	65536
233.2	954.4	267	0	0	1923	1	54	40	186	65536
234.2	758.8	267	0	0	1923	1	54	40	186	65536
235.2	1047.9	267	0	0	1923	1	54	40	186	65536
236.2	855.0	267	0	0	1923	1	54	40	186	65536
237.2	1164.7	267	0	0	1923	1	54	40	186	65536
238.2	647.2	267	0	0	1923	1	54	40	186	65536
239.2	1025.3	267	0	0	1923	1	54	40	186	65536
240.2	631.6	267	0	0	1923	1	54	40	186	65536
241.2	1066.2	267	0	0	1923	1	54	40	186	65536
242.2	947.3	267	0	0	1923	1	54	40	186	65536
243.2	930.3	267	0	0	1923	1	54	40	186	65536
244.2	653.9	267	0	0	1923	1	54	40	186	65536
245.2	1036.4	267	0	0	1923	1	54	40	186	65536
246.2	824.7	267	0	0	1923	1	54	40	186	65536
247.2	994.5	267	0	0	1923	1	54	40	186	65536
248.2	999.0	267	0	0	1923	1	54	40	186	65536
249.2	971.8	267	0	0	1923	1	54	40	186	65536
250.2	869.2	267	0	0	1923	1	54	40	186	65536
251.2	1164.0	267	0	0	1923	1	54	40	186	65536
252.2	1178.1	267	0	0	1923	1	54	40	186	65536
253.2	691.0	267	0	0	1923	1	54	40	186	65536
254.2	1175.8	267	0	0	1923	1	54	40	186	65536
255.2	1139.1	267	0	0	1923	1	54	40	186	65536
256.2	479.7	267	0	0	1923	1	54	40	186	65536
257.2	925.5	267	0	0	1923	1	54	40	186	65536
258.2	1178.4	267	0	0	1923	1	54	40	186	65536
259.2	1021.9	267	0	0	1923	1	54	40	186	65536
260.2	1100.6	267	0	0	1923	1	54	40	186	65536
261.2	833.0	267	0	0	1923	1	54	40	186	65536
262.2	732.4	267	0	0	1923	1	54	40	186	65536
263.2	1138.8	267	0	0	1923	1	54	40	186	65536
264.2	1143.6	267	0	0	1923	1	54	40	186	65536
265.2	661.8	267	0	0	1923	1	54	40	186	65536
266.2	1118.2	267	0	0	1923	1	54	40	186	65536
267.2	691.9	267	0	0	1923	1	54	40	186	65536
268.2	924.0	267	0	0	1923	1	54	40	186	65536
269.2	1135.6	267	0	0	1923	1	54	40	186	65536
270.2	1086.7	267	0	0	1923	1	54	40	186	65536
271.2	940.7	267	0	0	1923	1	54	40	186	65536
272.2	653.1	267	0	0	1923	1	54	40	186	65536
273.2	651.2	267	0	0	1923	1	54	40	186	65536
274.2	1065.8	267	0	0	1923	1	54	40	186	65536
275.2	861.5	267	0	0	1923	1	54	40	186	65536
276.2	1059.5	267	0	0	1923	1	54	40	186	65536
277.2	790.7	267	0	0	1923	1	54	40	186	65536
278.2	946.5	267	0	0	1923	1	54	40	186	65536
279.2	1196.0	267	0	0	1923	1	54	40	186	65536
280.2	1202.2	267	0	0	1923	1	54	40	186	65536
281.2	991.3	267	0	0	1923	1	54	40	186	65536
282.2	1143.2	267	0	0	1923	1	54	40	186	65536
283.2	738.9	267	0	0	1923	1	54	40	186	65536
284.2	1094.8	267	0	0	1923	1	54	40	186	65536
285.2	704.8	267	0	0	1923	1	54	40	186	65536
286.2	633.5	267	0	0	1923	1	54	40	186	65536
287.2	619.7	267	0	0	1923	1	54	40	186	65536
288.3	641.1	267	0	0	1923	1	54	40	186	65536
289.3	927.1	267	0	0	1923	1	54	40	186	65536
290.3	813.9	267	0	0	1923	1	54	40	186	65536
291.3	819.9	267	0	0	1923	1	54	40	186	65536
292.3	999.6	267	0	0	1923	1	54	40	186	65536
293.3	1162.3	267	0	0	1923	1	54	40	186	65536
294.3	681.2	267	0	0	1923	1	54	40	186	65536
295.3	1196.5	267	0	0	1923	1	54	40	186	65536
296.3	820.7	267	0	0	1923	1	54	40	186	65536
297.3	910.2	267	0	0	1923	1	54	40	186	65536
298.3	1034.2	267	0	0	1923	1	54	40	186	65536
299.3	740.7	267	0	0	1923	1	54	40	186	65536
300.3	1102.7	267	0	0	1923	1	54	40	186	65536
301.3	1186.0	267	0	0	1923	1	54	40	186	65536
302.3	636.3	267	0	0	1923	1	54	40	186	65536
303.3	1041.8	267	0	0	1923	1	54	40	186	65536
304.3	974.6	267	0	0	1923	1	54	40	186	65536
305.3	794.0	267	0	0	1923	1	54	40	186	65536
306.3	780.6	267	0	0	1923	1	54	40	186	65536
307.3	981.3	267	0	0	1923	1	54	40	186	65536
308.3	767.0	267	0	0	1923	1	54	40	186	65536
309.3	714.2	267	0	0	1923	1	54	40	186	65536
310.3	725.0	267	0	0	1923	1	54	40	186	65536
311.3	781.8	267	0	0	1923	1	54	40	186	65536
312.3	957.2	267	0	0	1923	1	54	40	186	65536
313.3	783.3	267	0	0	1923	1	54	40	186	65536
314.3	723.9	267	0	0	1923	1	54	40	186	65536
315.3	869.7	267	0	0	1923	1	54	40	186	65536
316.3	1126.1	267	0	0	1923	1	54	40	186	65536
317.3	708.8	267	0	0	1923	1	54	40	186	65536
318.3	959.7	267	0	0	1923	1	54	40	186	65536
319.3	911.4	267	0	0	1923	1	54	40	186	65536
320.3	773.9	267	0	0	1923	1	54	40	186	65536
321.3	721.3	267	0	0	1923	1	54	40	186	65536
322.3	710.8	267	0	0	1923	1	54	40	186	65536
323.3	609.9	267	0	0	1923	1	54	40	186	65536
324.3	1173.7	267	0	0	1923	1	54	40	186	65536
325.3	1028.1	267	0	0	1923	1	54	40	186	65536
326.3	1010.8	267	0	0	1923	1	54	40	186	65536
327.3	1028.7	267	0	0	1923	1	54	40	186	65536
328.3	977.7	267	0	0	1923	1	54	40	186	65536
329.3	757.3	267	0	0	1923	1	54	40	186	65536
330.3	770.0	267	0	0	1923	1	54	40	186	65536
331.3	1046.2	267	0	0	1923	1	54	40	186	65536
332.3	997.2	267	0	0	1923	1	54	40	186	65536
333.3	1060.1	267	0	0	1923	1	54	40	186	65536
334.3	858.2	267	0	0	1923	1	54	40	186	65536
335.3	781.4	267	0	0	1923	1	54	40	186	65536
336.3	1131.1	267	0	0	1923	1	54	40	186	65536
337.3	1019.6	267	0	0	1923	1	54	40	186	65536
338.3	815.7	267	0	0	1923	1	54	40	186	65536
339.3	823.1	267	0	0	1923	1	54	40	186	65536
340.3	856.6	267	0	0	1923	1	54	40	186	65536
341.3	960.4	267	0	0	1923	1	54	40	186	65536
342.3	730.3	267	0	0	1923	1	54	40	186	65536
343.3	1090.2	267	0	0	1923	1	54	40	186	65536
344.3	965.2	267	0	0	1923	1	54	40	186	65536
345.3	752.6	267	0	0	1923	1	54	40	186	65536
346.3	748.1	267	0	0	1923	1	54	40	186	65536
347.3	1024.6	267	0	0	1923	1	54	40	186	65536
348.3	1014.8	267	0	0	1923	1	54	40	186	65536
349.3	958.3	267	0	0	1923	1	54	40	186	65536
350.3	1134.8	267	0	0	1923	1	54	40	186	65536
351.3	937.2	267	0	0	1923	1	54	40	186	65536
352.3	724.6	267	0	0	1923	1	54	40	186	65536
353.3	755.6	267	0	0	1923	1	54	40	186	65536
354.3	712.7	267	0	0	1923	1	54	40	186	65536
355.3	1016.2	267	0	0	1923	1	54	40	186	65536
356.3	1109.4	267	0	0	1923	1	54	40	186	65536
357.3	664.5	267	0	0	1923	1	54	40	186	65536
358.3	701.6	267	0	0	1923	1	54	40	186	65536
359.3	591.3	267	0	0	1923	1	54	40	186	65536
360.3	1015.2	267	0	0	1923	1	54	40	186	65536
361.3	1177.9	267	0	0	1923	1	54	40	186	65536
362.3	700.9	267	0	0	1923	1	54	40	186	65536
363.3	1104.6	267	0	0	1923	1	54	40	186	65536
364.3	754.5	267	0	0	1923	1	54	40	186	65536
365.3	699.4	267	0	0	1923	1	54	40	186	65536
366.3	637.0	267	0	0	1923	1	54	40	186	65536
367.3	703.7	267	0	0	1923	1	54	40	186	65536
368.3	665.3	267	0	0	1923	1	54	40	186	65536
369.3	802.3	267	0	0	1923	1	54	40	186	65536
370.3	515.8	267	0	0	1923	1	54	40	186	65536
371.3	600.2	267	0	0	1923	1	54	40	186	65536
372.3	819.5	267	0	0	1923	1	54	40	186	65536
373.3	703.4	267	0	0	1923	1	54	40	186	65536
374.3	847.2	267	0	0	1923	1	54	40	186	65536
375.3	655.9	267	0	0	1923	1	54	40	186	65536
376.3	798.1	267	0	0	1923	1	54	40	186	65536
377.3	843.9	267	0	0	1923	1	54	40	186	65536
378.3	789.8	267	0	0	1923	1	54	40	186	65536
379.3	697.1	267	0	0	1923	1	54	40	186	65536
380.3	893.1	267	0	0	1923	1	54	40	186	65536
381.3	981.5	267	0	0	1923	1	54	40	186	65536
382.3	754.1	267	0	0	1923	1	54	40	186	65536
383.3	1007.2	267	0	0	1923	1	54	40	186	65536
384.3	990.1	267	0	0	1923	1	54	40	186	65536
385.3	687.2	267	0	0	1923	1	54	40	186	65536
386.3	732.9	267	0	0	1923	1	54	40	186	65536
387.3	846.5	267	0	0	1923	1	54	40	186	65536
388.3	739.2	267	0	0	1923	1	54	40	186	65536
389.3	1173.7	267	0	0	1923	1	54	40	186	65536
390.3	1179.4	267	0	0	1923	1	54	40	186	65536
391.3	723.1	267	0	0	1923	1	54	40	186	65536
392.3	581.2	267	0	0	1923	1	54	40	186	65536
393.3	939.6	267	0	0	1923	1	54	40	186	65536
394.3	752.2	267	0	0	1923	1	54	40	186	65536
395.3	1000.6	267	0	0	1923	1	54	40	186	65536
396.3	881.2	267	0	0	1923	1	54	40	186	65536
397.3	1003.0	267	0	0	1923	1	54	40	186	65536
398.3	940.6	267	0	0	1923	1	54	40	186	65536
399.3	651.2	267	0	0	1923	1	54	40	186	65536
400.3	925.7	267	0	0	1923	1	54	40	186	65536
401.3	1179.2	267	0	0	1923	1	54	40	186	65536
402.3	943.8	267	0	0	1923	1	54	40	186	65536
403.3	1039.5	267	0	0	1923	1	54	40	186	65536
404.3	571.3	267	0	0	1923	1	54	40	186	65536
405.3	1131.2	267	0	0	1923	1	54	40	186	65536
406.3	607.2	267	0	0	1923	1	54	40	186	65536
407.3	941.7	267	0	0	1923	1	54	40	186	65536
408.3	1130.1	267	0	0	1923	1	54	40	186	65536
409.3	997.0	267	0	0	1923	1	54	40	186	65536
410.3	622.4	267	0	0	1923	1	54	40	186	65536
411.3	920.7	267	0	0	1923	1	54	40	186	65536
412.3	730.2	267	0	0	1923	1	54	40	186	65536
413.3	953.5	267	0	0	1923	1	54	40	186	65536
414.3	999.8	267	0	0	1923	1	54	40	186	65536
415.3	641.1	267	0	0	1923	1	54	40	186	65536
416.3	573.0	267	0	0	1923	1	54	40	186	65536
417.3	884.9	267	0	0	1923	1	54	40	186	65536
418.3	683.8	267	0	0	1923	1	54	40	186	65536
419.3	797.6	267	0	0	1923	1	54	40	186	65536
420.3	1075.6	267	0	0	1923	1	54	40	186	65536
421.4	1105.5	267	0	0	1923	1	54	40	186	65536
422.4	864.8	267	0	0	1923	1	54	40	186	65536
423.4	1083.0	267	0	0	1923	1	54	40	186	65536
424.4	742.3	267	0	0	1923	1	54	40	186	65536
425.4	779.2	267	0	0	1923	1	54	40	186	65536
426.4	793.5	267	0	0	1923	1	54	40	186	65536
427.4	705.4	267	0	0	1923	1	54	40	186	65536
428.4	871.4	267	0	0	1923	1	54	40	186	65536
429.4	1068.3	267	0	0	1923	1	54	40	186	65536
430.4	741.3	267	0	0	1923	1	54	40	186	65536
431.4	1169.2	267	0	0	1923	1	54	40	186	65536
432.4	1044.9	267	0	0	1923	1	54	40	186	65536
433.4	731.1	267	0	0	1923	1	54	40	186	65536
434.4	929.3	267	0	0	1923	1	54	40	186	65536
435.4	791.1	267	0	0	1923	1	54	40	186	65536
436.4	908.7	267	0	0	1923	1	54	40	186	65536
437.4	649.4	267	0	0	1923	1	54	40	186	65536
438.4	1224.7	267	0	0	1923	1	54	40	186	65536
439.4	972.8	267	0	0	1923	1	54	40	186	65536
440.4	678.6	267	0	0	1923	1	54	40	186	65536
441.4	812.7	267	0	0	1923	1	54	40	186	65536
442.4	771.1	267	0	0	1923	1	54	40	186	65536
443.4	792.1	267	0	0	1923	1	54	40	186	65536
444.4	901.6	267	0	0	1923	1	54	40	186	65536
445.4	943.6	267	0	0	1923	1	54	40	186	65536
446.4	1139.6	267	0	0	1923	1	54	40	186	65536
447.4	953.7	267	0	0	1923	1	54	40	186	65536
448.4	806.9	267	0	0	1923	1	54	40	186	65536
449.4	935.2	267	0	0	1923	1	54	40	186	65536
450.4	668.5	267	0	0	1923	1	54	40	186	65536
451.4	1199.2	267	0	0	1923	1	54	40	186	65536
452.4	722.1	267	0	0	1923	1	54	40	186	65536
453.4	1004.5	267	0	0	1923	1	54	40	186	65536
454.4	554.5	267	0	0	1923	1	54	40	186	65536
455.4	728.0	267	0	0	1923	1	54	40	186	65536
456.4	1070.1	267	0	0	1923	1	54	40	186	65536
457.4	900.7	267	0	0	1923	1	54	40	186	65536
458.4	1077.9	267	0	0	1923	1	54	40	186	65536
459.4	622.2	267	0	0	1923	1	54	40	186	65536
460.4	669.7	267	0	0	1923	1	54	40	186	65536
461.4	777.9	267	0	0	1923	1	54	40	186	65536
462.4	1118.9	267	0	0	1923	1	54	40	186	65536
463.4	876.0	267	0	0	1923	1	54	40	186	65536
464.4	939.3	267	0	0	1923	1	54	40	186	65536
465.4	1067.2	267	0	0	1923	1	54	40	186	65536
466.4	797.5	267	0	0	1923	1	54	40	186	65536
467.4	858.0	267	0	0	1923	1	54	40	186	65536
468.4	635.6	267	0	0	1923	1	54	40	186	65536
469.4	676.1	267	0	0	1923	1	54	40	186	65536
470.4	1148.1	267	0	0	1923	1	54	40	186	65536
471.4	799.9	267	0	0	1923	1	54	40	186	65536
472.4	703.4	267	0	0	1923	1	54	40	186	65536
473.4	610.5	267	0	0	1923	1	54	40	186	65536
474.4	748.2	267	0	0	1923	1	54	40	186	65536
475.4	644.5	267	0	0	1923	1	54	40	186	65536
476.4	909.0	267	0	0	1923	1	54	40	186	65536
477.4	566.2	267	0	0	1923	1	54	40	186	65536
478.4	815.0	267	0	0	1923	1	54	40	186	65536
479.4	778.5	267	0	0	1923	1	54	40	186	65536
480.4	861.9	267	0	0	1923	1	54	40	186	65536
481.4	610.4	267	0	0	1923	1	54	40	186	65536
482.4	881.4	267	0	0	1923	1	54	40	186	65536
483.4	846.4	267	0	0	1923	1	54	40	186	65536
