==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 19:09:10 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
473.7	406.8	2032	1	0	1729	1	41	42	212	65536
474.7	391.5	1792	1	0	1482	1	38	36	227	65536
475.7	435.6	2215	1	0	1806	1	40	128	233	65536
476.7	417.6	1903	0	0	1724	0	20	19	135	65536
477.7	400.3	1995	0	0	1668	0	42	42	238	65536
478.7	352.6	1608	1	0	1363	0	63	24	153	65536
479.7	334.8	1598	0	0	1269	0	23	31	270	65536
480.7	364.1	1995	1	0	1639	1	44	39	266	65536
481.7	383.0	2035	1	0	1806	1	26	40	156	65536
482.7	411.9	2339	1	0	2034	1	43	37	217	65536
483.7	454.8	2222	0	0	2036	1	26	22	132	65536
484.8	328.9	1709	0	0	1370	0	30	24	280	65536
485.8	424.0	2164	1	0	1728	1	43	106	279	65536
486.8	417.0	2314	1	0	2018	1	42	36	211	65536
487.8	671.8	1743	1	0	1469	1	37	34	194	65536
488.8	379.6	1673	1	0	1294	1	105	44	222	65536
489.8	342.6	1882	1	0	1600	1	46	55	173	65536
490.8	393.9	1794	1	0	1577	0	53	20	139	65536
491.8	360.1	1715	1	0	1434	1	37	33	203	65536
492.8	479.0	2335	2	0	1881	3	74	53	314	65536
493.8	298.6	539	1	0	218	1	39	39	236	65536
494.8	424.7	1689	1	0	1352	1	41	39	249	65536
495.8	328.3	1398	2	0	991	2	61	73	262	65536
496.8	454.2	1706	1	0	1327	1	63	69	238	65536
497.8	435.6	2252	1	0	1967	1	41	33	203	65536
498.8	400.0	2139	1	0	1561	1	46	37	486	65536
499.8	433.5	1197	1	0	961	0	24	21	184	65536
500.8	418.6	1348	0	0	1014	1	28	21	281	65536
501.8	370.8	1608	1	0	1379	1	27	23	172	65536
502.8	331.8	1533	1	0	1132	0	28	182	185	65536
503.8	439.6	2207	1	0	1889	1	43	37	230	65536
504.8	364.2	2219	1	0	1324	1	63	22	804	65536
505.8	327.1	1379	1	0	1026	1	44	35	266	65536
506.8	413.4	2060	0	0	1746	1	22	112	175	65536
507.8	398.0	2775	1	0	1806	2	61	44	854	65536
508.8	716.6	1677	0	0	1369	1	38	44	218	65536
509.8	429.2	1930	0	0	1674	1	37	37	175	65536
510.8	390.4	2246	0	0	1238	1	41	36	924	65536
511.8	317.2	1453	0	0	1184	1	42	37	182	65536
512.8	361.8	1604	0	0	1375	1	27	35	161	65536
513.8	342.0	2300	1	556	1338	1	58	49	291	65536
514.8	356.1	1931	1	369	1179	1	56	42	276	65536
515.8	407.8	1691	0	248	1140	1	26	47	224	65536
516.8	407.5	2409	1	321	1831	1	31	36	182	65536
517.8	412.7	2761	1	634	1656	1	60	56	346	65536
518.8	335.6	1881	0	261	1296	1	42	60	215	65536
519.8	438.8	1722	0	283	1115	1	42	61	212	65536
520.8	415.8	2020	0	354	1479	1	25	21	136	65536
521.8	312.0	1308	0	343	679	1	53	57	168	65536
522.8	290.7	1709	0	344	970	1	76	64	247	65536
523.8	342.8	1840	1	266	1161	1	37	36	332	65536
524.8	340.0	1905	0	300	1277	1	38	73	211	65536
525.8	310.0	1671	0	289	1128	1	34	31	181	65536
526.8	392.1	1577	0	317	1012	1	27	29	186	65536
527.8	377.0	2053	0	357	1370	1	43	56	218	65536
528.8	395.5	2259	0	355	1553	1	59	68	216	65536
529.8	344.4	2015	1	339	1320	1	74	59	216	65536
530.8	356.0	1803	0	422	1135	1	38	32	168	65536
531.8	404.9	2205	1	336	1595	1	72	42	151	65536
532.8	364.7	2026	0	455	1340	1	35	35	153	65536
533.8	386.2	1807	0	353	1075	1	69	67	234	65536
534.8	354.6	2054	0	338	1324	1	87	52	245	65536
535.8	416.2	2186	1	356	1351	1	56	76	339	65536
536.8	381.9	653	0	0	231	2	58	59	296	65536
537.8	382.2	2357	1	495	1524	1	45	68	216	65536
538.8	413.9	2158	1	395	1494	1	60	48	152	65536
539.8	363.0	2105	0	317	1281	1	44	53	402	65536
540.8	408.7	1882	0	291	1253	1	42	58	231	65536
541.8	376.8	2420	1	458	1624	1	51	39	235	65536
542.8	362.1	1692	0	334	1122	1	42	45	140	65536
543.8	327.2	1759	0	265	1175	0	42	43	229	65536
544.8	329.7	1717	0	317	1077	1	60	46	209	65536
545.8	357.8	1632	1	414	962	1	36	30	182	65536
546.8	385.0	1998	0	373	1283	1	47	63	223	65536
547.8	346.7	1844	1	340	1193	1	45	70	187	65536
548.8	395.7	2103	0	381	1384	1	29	55	245	65536
549.8	385.8	2129	0	368	1416	1	66	51	220	65536
550.8	587.8	2282	0	371	1631	1	55	48	168	65536
551.8	353.5	1730	1	340	1042	1	66	57	217	65536
552.9	359.7	2743	0	299	2108	1	50	70	208	65536
553.9	401.2	2557	0	332	1991	1	30	56	141	65536
554.9	405.9	2629	0	342	2053	1	31	39	158	65536
555.9	388.1	2317	0	367	1677	1	39	50	179	65536
556.9	412.1	2577	0	319	1873	1	54	48	276	65536
557.9	416.0	2694	0	295	2063	1	59	75	195	65536
558.9	319.1	2225	0	365	1629	1	30	71	123	65536
559.9	350.3	3069	2	469	2031	1	122	62	375	65536
560.9	412.8	2453	0	288	1760	0	52	75	273	65536
561.9	389.1	2809	0	383	2079	1	76	45	220	65536
562.9	365.3	2829	0	537	1973	1	52	45	215	65536
563.9	411.3	2721	0	357	2109	1	49	38	161	65536
564.9	340.6	2621	0	332	1934	1	60	67	222	65536
565.9	343.5	2256	0	345	1689	1	34	28	153	65536
566.9	376.1	2190	0	276	1656	0	30	28	195	65536
567.9	405.5	2844	0	506	2116	1	34	32	150	65536
568.9	388.5	2830	0	297	2007	1	50	69	400	65536
569.9	378.7	2739	0	367	2078	1	61	53	173	65536
570.9	396.7	3051	0	301	2403	1	56	57	227	65536
571.9	378.9	2746	0	336	1997	1	83	84	238	65536
572.9	434.9	2857	0	340	2240	1	72	54	145	65536
573.9	361.7	2685	0	299	2039	1	60	62	217	65536
574.9	352.8	2231	0	299	1714	0	30	28	151	65536
575.9	339.2	2527	0	407	1853	1	70	54	136	65536
576.9	371.0	2315	0	342	1658	1	62	74	172	65536
577.9	383.0	2724	0	359	2021	1	55	72	211	65536
578.9	381.5	2883	0	359	2090	0	67	61	302	65536
579.9	358.8	2217	0	301	1650	1	51	70	139	65536
580.9	373.4	2478	0	256	1733	0	53	79	353	65536
581.9	380.3	2771	0	354	2154	1	34	59	164	65536
582.9	341.4	2359	0	330	1850	0	29	24	121	65536
583.9	379.3	2437	0	340	1765	1	58	56	212	65536
584.9	320.9	2761	0	368	2048	1	69	67	200	65536
585.9	309.6	2298	0	380	1417	2	66	63	361	65536
586.9	328.8	2681	0	411	1898	1	79	51	235	65536
587.9	341.8	2315	0	346	1723	1	46	36	159	65536
588.9	361.5	2688	0	389	1845	1	56	75	315	65536
589.9	353.9	2407	0	404	1748	0	45	46	160	65536
590.9	414.8	2721	0	331	2203	0	30	26	126	65536
591.9	377.2	2609	0	313	2065	0	30	38	159	65536
592.9	453.7	2510	1	334	1946	1	36	31	156	65536
593.9	326.2	3015	1	424	1835	4	138	87	516	65536
594.9	314.5	3578	1	653	2443	1	117	98	254	65536
595.9	345.8	2823	0	289	2014	1	83	68	363	65536
596.9	314.8	3266	0	572	1276	1	69	47	1295	65536
597.9	210.9	1477	1	543	13	4	95	93	718	65536
598.9	167.4	4613	2	1131	21	6	276	212	2937	65536
599.9	553.8	1954	1	543	618	2	118	101	559	65536
600.9	379.0	1906	1	457	677	3	103	94	560	65536
601.9	438.2	2049	1	619	628	3	79	74	636	65536
602.9	354.2	2459	2	598	11	3	121	133	1580	65536
603.9	165.7	3867	2	984	20	5	195	211	2434	65536
604.9	290.8	3098	2	951	12	4	164	145	1810	65536
605.9	203.2	5319	2	1055	21	6	214	214	3790	65536
606.9	161.7	6246	2	941	14	5	170	226	4876	65536
607.9	154.1	4753	2	1004	19	5	442	255	3010	65536
609.0	214.7	4683	3	914	21	6	172	367	3187	65536
610.0	314.6	1798	1	466	381	1	62	63	815	65536
611.0	352.3	2330	0	446	1530	1	51	48	249	65536
612.0	399.5	2283	0	377	1549	1	62	56	231	65536
613.0	378.3	2647	1	436	1615	1	55	53	478	65536
614.0	366.8	2582	0	444	1705	1	48	57	320	65536
615.0	311.6	2408	2	700	11	3	99	103	1481	65536
616.0	373.1	2043	1	578	627	3	119	107	598	65536
617.0	388.6	3036	2	658	45	5	119	114	2082	65536
618.0	389.0	1917	0	541	9	2	97	69	1188	65536
619.0	176.7	4937	4	1081	20	5	212	194	3404	65536
620.0	243.5	1526	1	625	10	2	107	97	674	65536
621.0	193.7	1952	1	591	11	3	100	86	1146	65536
622.0	377.4	4040	1	655	2428	3	65	61	817	65536
623.0	325.9	1943	1	566	13	3	133	155	1062	65536
624.0	410.1	2362	1	609	843	3	87	80	730	65536
625.0	401.9	3374	2	789	1923	3	93	108	447	65536
626.0	193.3	3402	2	904	20	5	174	172	2111	65536
627.0	298.7	2138	1	414	583	2	68	91	970	65536
628.0	374.6	2394	3	479	1510	1	44	43	307	65536
629.0	379.2	2182	1	437	1337	2	55	46	298	65536
630.0	374.4	2820	0	467	1939	1	43	51	311	65536
631.0	321.1	1568	1	0	1229	1	55	49	227	65536
632.0	337.3	1799	0	0	1450	1	59	51	233	65536
633.0	432.5	2211	1	0	1791	1	58	70	283	65536
634.0	390.2	2505	1	0	1659	1	58	77	703	65536
635.0	368.4	2131	1	0	1762	1	57	54	249	65536
636.0	395.3	1385	1	0	984	1	48	60	284	65536
637.0	393.4	1749	1	0	1266	1	53	66	358	65536
638.0	476.8	2070	0	0	1652	1	31	29	352	65536
639.0	447.5	1927	1	0	1567	1	54	66	233	65536
640.0	463.8	1902	0	0	1687	0	62	20	127	65536
641.0	376.3	1816	1	0	1550	1	29	27	203	65536
642.0	438.3	1637	1	0	1258	1	43	35	294	65536
643.0	423.5	1706	0	0	1472	1	26	50	153	65536
644.0	435.2	1753	1	0	1268	1	43	37	398	65536
645.0	456.7	1818	1	0	1475	1	43	36	256	65536
646.0	382.0	1422	1	0	1082	1	45	37	252	65536
647.0	430.5	2037	1	0	1538	1	43	36	411	65536
648.0	327.4	1946	1	0	1251	1	46	48	593	65536
649.0	346.1	1597	1	0	1297	1	44	36	212	65536
650.0	380.9	1337	0	0	1115	0	26	54	137	65536
651.0	401.1	1628	1	0	1333	1	43	34	211	65536
652.0	418.5	1902	1	0	1492	1	42	35	326	65536
653.0	401.3	1868	1	0	1559	1	37	33	232	65536
654.0	344.0	1461	1	0	1153	1	49	37	213	65536
655.0	355.5	1310	1	0	947	1	54	48	254	65536
656.0	389.2	1573	1	0	1237	1	54	45	229	65536
657.0	450.1	2063	1	0	1793	0	31	29	204	65536
658.0	436.8	2346	1	0	2015	1	61	55	207	65536
659.0	419.5	2103	1	0	1755	1	54	49	237	65536
660.0	717.5	1832	1	0	1524	0	32	61	209	65536
661.0	362.8	2102	3	0	1580	2	89	83	335	65536
662.0	561.0	1981	1	0	1648	1	56	48	222	65536
663.0	609.1	1252	1	0	908	1	59	52	226	65536
664.0	378.7	1435	1	0	1002	70	55	48	252	65536
665.0	349.5	1106	1	0	640	1	58	55	344	65536
666.0	401.8	828	1	0	435	66	56	50	214	65536
667.0	311.1	974	0	0	219	1	47	67	635	65536
668.0	424.0	1772	1	0	1431	1	63	47	225	65536
669.0	397.0	2181	1	0	1559	1	67	53	492	65536
670.0	403.3	1907	1	0	1274	1	56	52	517	65536
671.0	359.9	1448	0	0	1208	0	31	63	141	65536
672.0	185.8	571	1	0	7	4	98	81	374	65536
673.0	316.0	1594	0	0	1161	1	27	36	363	65536
674.0	159.3	1128	1	421	5	3	97	118	477	65536
675.0	331.4	1726	0	362	746	1	53	41	517	65536
676.0	408.8	1467	2	422	477	1	48	44	467	65536
677.1	366.3	1681	1	392	746	1	284	40	210	65536
678.1	333.3	1793	1	338	906	0	40	36	466	65536
679.1	478.7	1604	1	401	808	1	44	45	298	65536
680.1	375.9	1748	1	383	781	1	56	65	454	65536
681.1	470.7	761	1	359	4	1	53	51	288	65536
682.1	294.4	1614	1	427	402	1	72	59	646	65536
683.1	401.3	1822	0	400	1091	1	42	37	247	65536
684.1	328.4	1743	1	406	997	0	54	51	228	65536
685.1	317.5	1603	2	393	910	1	61	51	179	65536
686.1	347.1	1583	1	374	695	1	73	40	394	65536
687.1	406.0	1135	1	480	7	1	125	45	470	65536
688.1	425.8	1911	1	341	1056	1	52	37	418	65536
689.1	349.9	1504	0	368	828	1	64	34	204	65536
690.1	62.7	1517	1	490	10	3	93	79	834	65536
691.1	409.5	2152	0	383	1481	1	27	26	227	65536
692.1	408.2	2170	1	360	1567	1	25	23	188	65536
693.1	368.3	1879	1	363	1146	1	43	34	285	65536
694.1	344.9	1241	0	0	948	1	31	41	215	65536
695.1	384.7	985	0	0	712	1	34	90	145	65536
696.1	354.4	1761	1	0	1412	1	55	64	223	65536
697.1	402.7	1493	1	0	1129	1	53	47	255	65536
698.1	614.6	1568	1	0	1105	1	65	53	338	65536
699.1	253.0	1078	1	0	506	1	59	50	455	65536
700.1	432.4	2049	0	0	1656	1	54	70	262	65536
701.1	523.4	1675	0	0	1291	1	55	50	272	65536
702.1	350.3	1281	0	0	1087	0	30	26	132	65536
703.1	458.1	1972	1	0	1496	1	54	50	364	65536
704.1	427.4	1900	0	0	1547	1	53	61	233	65536
705.1	345.6	1367	0	0	1164	0	31	28	137	65536
706.1	432.8	2167	1	0	1442	1	94	55	569	65536
707.1	437.0	2136	1	418	1391	1	63	59	197	65536
708.1	353.3	1878	1	366	1167	1	56	51	229	65536
709.1	350.9	1677	1	331	1108	1	39	34	158	65536
710.1	364.8	1841	1	358	1166	1	56	47	206	65536
711.1	323.0	1619	1	354	876	1	55	57	269	65536
712.1	336.7	1795	0	378	1021	1	58	50	279	65536
713.1	408.5	1818	1	366	1156	1	48	43	198	65536
714.1	370.5	1994	1	391	1203	1	72	59	261	65536
715.1	341.8	1831	1	339	1143	1	64	47	231	65536
716.1	370.5	2154	1	454	1147	1	59	53	432	65536
717.1	374.1	1288	0	419	575	1	43	70	174	65536
718.1	316.2	1097	2	408	303	1	77	63	237	65536
719.1	680.9	967	0	0	699	0	35	62	165	65536
720.1	712.5	746	1	0	393	1	61	52	231	65536
721.1	550.3	1406	0	0	1135	0	33	33	200	65536
722.1	530.1	1331	1	0	984	1	54	68	218	65536
723.1	568.7	1419	1	0	1148	0	31	33	201	65536
724.1	502.6	1412	7	0	1057	1	58	51	232	65536
725.1	565.7	1204	1	0	875	1	55	48	218	65536
726.1	593.0	1755	1	0	1358	1	59	62	269	65536
727.1	565.8	1431	1	0	909	1	57	71	385	65536
728.1	612.6	1314	0	0	992	1	35	33	249	65536
729.1	706.9	693	1	0	277	2	69	55	283	65536
730.1	542.8	940	0	0	735	0	30	41	128	65536
731.1	560.1	1321	0	0	1095	0	31	59	131	65536
732.1	456.5	1145	1	0	974	0	22	20	124	65536
733.1	542.2	340	1	0	154	0	27	22	130	65536
734.1	575.9	1168	0	0	870	0	23	22	248	65536
735.1	261.3	262	0	0	3	1	29	30	195	65536
736.1	548.0	1493	1	0	876	1	33	33	542	65536
737.1	502.2	981	2	0	717	1	35	47	172	65536
738.1	523.5	1264	1	0	982	1	37	34	205	65536
739.1	558.6	1200	1	0	974	0	25	41	154	65536
740.1	579.5	1583	1	0	979	1	52	100	442	65536
741.1	367.3	680	0	0	206	1	45	196	226	65536
742.1	547.1	1712	0	0	1496	1	31	27	154	65536
743.1	506.7	791	1	0	539	1	33	31	181	65536
744.2	606.5	871	0	0	665	1	26	39	136	65536
745.2	576.1	1120	1	0	740	1	41	37	295	65536
746.2	436.1	1104	0	0	782	0	26	21	270	65536
747.2	400.0	307	1	0	84	1	38	25	154	65536
748.2	547.4	1505	1	0	1213	1	42	34	208	65536
749.2	651.3	1004	0	0	785	0	28	59	127	65536
750.2	533.6	1067	1	0	777	1	38	37	207	65536
751.2	847.5	686	0	0	490	0	27	23	141	65536
752.2	559.7	1393	1	0	870	2	88	84	341	65536
753.2	618.5	1637	1	0	1434	0	23	34	139	65536
754.2	465.2	1122	1	0	601	1	27	128	359	65536
755.2	1087.1	1153	0	0	957	0	22	32	136	65536
756.2	594.9	1199	0	0	1009	0	22	20	144	65536
757.2	432.8	735	2	0	401	1	34	43	247	65536
758.2	745.7	2043	0	0	1221	0	25	103	690	65536
759.2	558.3	1169	0	0	828	1	44	35	254	65536
760.2	536.0	801	1	117	291	1	50	42	293	65536
761.2	534.0	1203	1	109	455	1	47	39	544	65536
762.2	499.4	1118	1	120	741	1	25	24	201	65536
763.2	403.3	604	0	157	4	1	34	38	365	65536
764.2	463.8	1072	1	129	643	1	43	36	214	65536
765.2	515.3	936	0	84	601	1	30	39	175	65536
766.2	553.1	1058	0	116	446	3	63	63	360	65536
767.2	542.6	1148	0	159	527	1	55	50	348	65536
768.2	557.4	1354	1	109	984	1	30	28	197	65536
769.2	544.5	639	0	155	5	1	55	64	353	65536
770.2	485.7	950	1	131	537	1	36	33	205	65536
771.2	618.6	517	0	115	7	2	35	40	312	65536
772.2	367.3	467	0	121	4	1	45	49	242	65536
773.2	478.1	913	0	114	532	1	30	27	203	65536
774.2	573.6	903	1	225	7	7	103	72	481	65536
775.2	540.7	1061	0	259	6	1	92	192	505	65536
776.2	435.9	905	2	137	498	1	46	39	176	65536
777.2	544.9	947	1	166	515	1	43	36	178	65536
778.2	548.4	816	0	164	369	1	42	46	188	65536
779.2	561.4	1459	1	168	852	1	100	72	258	65536
780.2	512.8	699	0	167	5	1	72	70	378	65536
781.2	491.0	1711	0	99	728	1	55	48	775	65536
782.2	476.5	1200	0	91	723	1	39	34	308	65536
783.2	596.1	684	0	0	450	1	36	31	161	65536
784.2	544.4	1357	0	0	1110	0	31	30	182	65536
785.2	580.7	1129	0	0	769	1	37	34	281	65536
786.2	569.3	1576	0	0	1222	1	29	25	296	65536
787.2	472.8	415	0	0	5	1	77	56	270	65536
788.2	520.9	411	0	0	120	0	33	31	222	65536
789.2	493.8	792	1	0	566	0	34	45	141	65536
790.2	660.5	1329	0	0	1128	0	31	29	136	65536
791.2	588.6	1409	1	0	915	2	64	81	340	65536
792.2	498.0	1055	0	0	808	0	31	28	183	65536
793.2	496.0	842	0	0	586	0	31	27	193	65536
794.2	578.2	1335	1	0	1015	1	53	46	214	65536
795.2	570.9	1212	0	0	981	0	31	63	131	65536
796.2	592.8	1162	0	0	861	1	37	34	222	65536
797.2	567.8	1159	0	0	813	1	38	65	237	65536
798.2	560.7	997	0	0	640	1	52	75	224	65536
799.2	573.0	909	0	0	451	0	36	34	383	65536
800.2	604.4	1716	1	0	976	1	70	67	593	65536
801.2	410.3	774	0	0	549	0	32	27	161	65536
802.2	534.0	786	1	0	211	1	75	59	431	65536
803.2	751.8	938	0	0	696	0	33	31	172	65536
804.2	657.9	1037	1	0	728	1	36	45	220	65536
805.2	639.9	860	0	0	497	1	25	25	307	65536
806.2	559.3	1015	0	0	823	0	22	21	143	65536
807.2	570.5	856	0	0	647	0	27	21	154	65536
808.2	521.6	980	0	0	779	0	31	20	144	65536
809.2	530.5	1243	0	0	945	0	42	46	206	65536
810.2	631.8	1143	0	0	953	0	25	21	140	65536
811.2	609.1	1060	1	0	689	1	43	33	288	65536
812.2	162.8	597	1	0	5	3	88	68	425	65536
813.2	640.0	976	1	0	702	1	42	42	182	65536
814.2	774.2	1076	0	0	867	1	25	21	158	65536
815.2	593.5	1232	0	0	911	1	41	38	235	65536
816.2	471.1	809	1	0	410	1	60	68	263	65536
817.2	573.9	1138	0	0	840	0	25	21	247	65536
818.2	618.6	692	0	0	353	0	39	32	262	65536
819.2	676.6	1080	0	0	794	1	41	34	204	65536
820.2	595.4	508	0	0	300	0	26	29	148	65536
821.2	700.0	1175	0	0	861	25	74	27	181	65536
822.2	537.9	1069	0	0	714	1	46	37	264	65536
823.2	597.4	1055	0	0	474	1	29	61	485	65536
824.2	655.7	860	0	0	563	1	42	45	203	65536
825.2	612.2	983	0	0	584	1	26	23	345	65536
826.2	592.6	1254	0	0	901	1	31	134	181	65536
827.2	408.9	899	0	0	5	1	52	57	779	65536
828.2	841.7	1511	0	0	983	0	30	24	468	65536
829.2	520.0	1040	0	0	787	0	25	20	203	65536
