==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 20:01:19 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
473.8	361.5	2354	0	0	2047	1	46	52	203	65536
474.8	360.1	2218	0	0	1902	0	24	24	264	65536
475.8	351.3	4390	0	0	3973	1	58	58	292	65536
476.8	508.8	2422	0	0	2151	1	30	84	152	65536
477.8	360.3	2222	0	0	1981	1	29	59	149	65536
478.8	335.8	2532	0	0	2294	0	32	53	147	65536
479.8	465.8	2225	0	0	1992	0	33	31	165	65536
480.8	436.5	2360	1	0	1970	1	57	55	270	65536
481.8	401.0	2688	0	0	2366	1	47	48	221	65536
482.8	427.8	2668	0	0	2356	1	46	57	203	65536
483.8	347.0	2413	0	0	2098	1	47	57	205	65536
484.8	369.0	2448	0	0	2141	1	45	55	201	65536
485.8	411.0	2129	0	0	1812	1	56	53	200	65536
486.8	417.9	2685	0	0	2294	1	119	45	220	65536
487.8	403.6	2661	1	0	2319	1	52	52	229	65536
488.8	373.5	2479	1	0	2123	1	59	59	229	65536
489.8	445.1	2267	0	0	1954	1	46	58	203	65536
490.8	374.4	2981	0	0	2641	1	49	83	203	65536
491.8	381.1	2464	0	0	2221	1	33	57	147	65536
492.8	340.9	2654	1	0	2307	1	54	53	232	65536
493.8	418.4	2757	0	0	2394	1	49	67	240	65536
494.8	376.1	2568	1	0	2231	1	64	58	208	65536
495.8	338.0	2477	0	0	2144	1	57	52	217	65536
496.8	338.0	2366	1	0	1994	1	58	47	260	65536
497.8	418.2	2567	0	0	2320	1	28	83	131	65536
498.8	391.8	2393	0	0	2025	1	50	48	263	65536
499.8	351.8	2537	2	0	1896	73	62	52	446	65536
500.8	399.1	2597	0	0	2266	1	45	77	203	65536
501.8	363.9	2485	0	0	2095	1	33	37	315	65536
502.8	396.2	2394	0	0	2056	1	46	47	239	65536
503.8	390.0	2801	1	0	2439	1	52	47	256	65536
504.8	247.0	3673	1	0	2993	1	163	60	447	65536
505.8	292.8	1665	1	0	1016	1	68	59	515	65536
506.8	368.9	2194	0	0	1916	1	40	34	198	65536
507.8	430.9	2539	1	0	2179	1	47	41	264	65536
508.8	442.4	3177	0	0	2475	1	31	126	540	65536
509.8	327.1	2961	1	0	2607	1	55	43	248	65536
510.9	343.0	2481	0	0	2112	1	44	38	278	65536
511.9	432.9	3089	0	0	2543	1	39	43	459	65536
512.9	388.3	2634	1	0	2380	0	57	24	166	65536
513.9	342.1	2428	0	0	1935	1	47	34	404	65536
514.9	401.5	2289	0	0	1928	0	37	20	299	65536
515.9	371.8	2317	0	0	2022	1	41	32	216	65536
516.9	364.4	2346	1	0	2098	0	62	22	160	65536
517.9	325.3	2016	0	0	1805	1	27	23	157	65536
518.9	430.5	2122	0	0	1915	0	29	22	152	65536
519.9	366.8	2698	0	0	2305	0	64	56	268	65536
520.9	339.1	2234	0	0	1962	1	39	31	196	65536
521.9	351.8	2165	0	0	1974	0	23	19	145	65536
522.9	362.1	2344	0	0	2038	1	42	34	224	65536
523.9	379.7	2716	0	0	2355	1	42	50	262	65536
524.9	363.3	2235	0	0	1914	1	26	23	267	65536
525.9	404.0	2556	0	0	2234	1	43	31	242	65536
526.9	361.6	2172	0	0	1885	1	42	30	208	65536
527.9	363.5	2360	0	0	1992	1	42	34	285	65536
528.9	400.7	2462	0	0	2186	1	38	36	196	65536
529.9	402.8	2940	0	0	2643	1	42	35	214	65536
530.9	410.4	2597	0	0	2435	0	22	17	120	65536
531.9	359.5	2465	0	0	2168	1	39	31	222	65536
532.9	359.9	2331	0	0	1949	1	84	40	250	65536
533.9	413.1	2236	0	0	1966	1	40	29	195	65536
534.9	376.7	1937	0	0	1653	0	24	21	235	65536
535.9	395.0	2408	0	0	2185	1	30	36	152	65536
536.9	351.7	1998	0	0	1804	0	25	28	137	65536
537.9	378.0	2432	4	0	1940	3	90	74	315	65536
538.9	406.5	2492	0	0	2240	0	24	30	194	65536
539.9	398.4	2435	0	0	2260	0	22	32	116	65536
540.9	374.9	2693	0	0	2379	1	45	40	222	65536
541.9	335.5	2064	0	0	1859	1	26	38	137	65536
542.9	360.9	2245	0	0	1965	1	40	34	201	65536
543.9	413.5	2665	0	0	2423	0	23	20	195	65536
544.9	365.2	2482	0	0	2189	1	43	33	211	65536
545.9	358.7	2381	0	0	1927	1	44	35	367	65536
546.9	377.9	2506	1	0	1968	1	126	51	351	65536
547.9	373.1	2148	0	0	1951	0	50	19	124	65536
548.9	336.4	2118	0	0	1632	1	44	35	402	65536
549.9	408.2	2639	0	0	2435	1	24	21	154	65536
550.9	394.9	2402	0	0	2233	0	21	31	113	65536
551.9	354.0	2294	0	0	2022	1	40	29	198	65536
552.9	357.1	2497	0	0	2213	1	40	30	207	65536
553.9	359.2	2398	0	0	2101	1	42	35	214	65536
554.9	419.3	2644	1	0	2342	1	42	36	217	65536
555.9	364.7	2363	0	0	2067	1	40	41	209	65536
556.9	337.9	2525	0	0	2141	1	39	31	309	65536
557.9	376.4	2425	1	0	2120	4	82	25	186	65536
558.9	321.6	2112	1	0	1836	1	45	34	191	65536
559.9	439.5	2679	0	0	2383	1	42	34	214	65536
560.9	372.3	2487	0	0	2205	1	42	31	203	65536
561.9	368.6	2615	1	0	2235	1	63	43	266	65536
562.9	395.4	2453	1	0	2227	0	24	53	144	65536
563.9	379.1	2464	1	0	1951	43	49	44	370	65536
564.9	376.6	2335	1	0	2037	1	43	32	216	65536
565.9	323.7	2303	0	0	1849	1	46	41	360	65536
566.9	359.1	2537	0	0	2275	1	35	49	174	65536
567.9	353.6	2075	0	0	1880	0	28	23	141	65536
568.9	379.9	2480	0	0	2208	1	34	35	196	65536
569.9	366.1	2079	0	0	1924	0	18	17	116	65536
570.9	379.5	2591	0	0	2308	1	35	37	205	65536
571.9	359.8	2473	0	0	2195	1	36	35	201	65536
572.9	370.3	2197	1	0	1873	0	54	34	230	65536
573.9	418.0	2292	0	0	1961	1	46	54	225	65536
574.9	393.9	2337	0	0	1910	1	52	49	322	65536
575.9	388.1	2499	0	0	2282	0	31	31	150	65536
576.9	350.7	2550	0	0	2214	1	55	58	217	65536
577.9	321.3	2309	0	0	1979	1	54	44	226	65536
578.9	383.4	2521	0	0	2134	1	59	80	241	65536
579.9	341.3	2358	0	0	2004	1	55	60	233	65536
580.9	379.7	2642	0	0	2330	1	50	50	206	65536
581.9	311.9	2313	0	0	1987	0	98	36	187	65536
582.9	368.0	2202	0	0	1926	1	36	35	199	65536
583.9	375.2	2487	0	0	2216	1	37	28	199	65536
584.9	395.7	2505	0	0	2254	0	69	31	146	65536
586.0	397.0	2600	0	0	2349	0	83	28	135	65536
587.0	380.2	2558	1	0	2230	1	53	39	227	65536
588.0	386.5	2487	0	0	2066	1	59	48	307	65536
589.0	376.3	2427	0	0	2112	1	42	31	236	65536
590.0	343.2	2471	0	0	2130	1	39	38	258	65536
591.0	349.5	2438	0	0	2018	1	43	44	326	65536
592.0	231.3	3681	0	0	3347	1	41	32	256	65536
593.0	374.6	2293	0	0	1987	0	43	30	229	65536
594.0	434.2	2536	0	0	2178	1	44	35	271	65536
595.0	332.6	2537	0	0	2187	1	44	32	268	65536
596.0	423.3	2491	0	0	1979	1	46	43	417	65536
597.0	433.5	2719	0	0	2399	1	47	39	227	65536
598.0	348.9	2251	0	0	1945	1	47	43	209	65536
599.0	365.5	2179	0	0	1831	1	53	48	241	65536
600.0	364.1	2508	1	0	2063	1	81	64	293	65536
601.0	375.3	2639	0	0	2297	1	52	56	228	65536
602.0	356.6	2227	0	0	1894	1	51	55	222	65536
603.0	369.9	2237	0	0	2013	0	28	61	130	65536
604.0	349.5	2500	1	0	2078	1	68	54	292	65536
605.0	392.6	2539	0	0	2189	1	50	82	212	65536
606.0	401.4	2627	1	0	2278	1	59	62	222	65536
607.0	361.9	2253	0	0	2011	0	33	64	140	65536
608.0	334.6	2563	0	0	2234	1	53	57	212	65536
609.0	352.0	2192	0	0	1868	1	51	55	212	65536
610.0	367.9	2840	1	0	2209	1	60	83	479	65536
611.0	377.2	2283	0	0	2028	1	82	29	140	65536
612.0	371.1	2198	0	0	1878	1	50	59	205	65536
613.0	412.8	2173	0	0	1842	1	50	52	223	65536
614.0	408.1	2238	0	0	1903	1	50	54	225	65536
615.0	412.6	2558	0	0	2045	1	148	56	302	65536
616.0	337.3	2384	2	0	1955	2	69	90	259	65536
617.0	262.1	3012	0	0	2578	1	63	65	297	65536
618.0	348.7	2216	0	0	1851	1	106	36	217	65536
619.0	400.3	2616	0	0	2319	0	29	29	235	65536
620.0	361.3	2601	0	0	2320	0	28	103	145	65536
621.0	360.6	2305	0	0	2129	0	22	16	134	65536
622.0	347.9	2492	0	0	2185	0	26	22	254	65536
623.0	409.3	2517	0	0	2246	1	39	33	194	65536
624.0	390.4	2961	1	0	2376	1	63	90	425	65536
625.0	350.4	2262	0	0	2018	0	21	16	203	65536
626.0	366.0	2333	0	0	2110	1	31	23	163	65536
627.0	342.9	2256	0	0	1927	1	40	30	255	65536
628.0	410.7	2799	1	0	2465	1	46	41	240	65536
629.0	440.0	2663	1	0	2401	1	33	37	186	65536
630.0	369.0	2087	0	0	1869	0	27	37	149	65536
631.0	431.1	2335	0	0	2107	0	27	22	174	65536
632.0	468.8	2782	0	0	2486	1	40	33	218	65536
633.0	403.5	2675	0	0	2349	1	40	34	244	65536
634.0	389.0	2421	0	0	2138	1	42	31	204	65536
635.0	341.0	2337	0	0	1952	1	39	31	310	65536
636.0	349.0	2943	1	0	2514	1	50	42	330	65536
637.0	390.0	2650	0	0	2366	1	41	33	205	65536
638.0	323.4	2556	0	0	2062	1	84	30	373	65536
639.0	395.8	2866	0	0	2452	1	42	127	239	65536
640.0	375.3	2469	0	0	2239	1	28	37	159	65536
641.0	364.8	2177	0	0	1938	0	21	16	198	65536
642.0	366.3	2223	0	0	1887	1	42	50	238	65536
643.0	406.6	2519	0	0	2237	1	40	33	203	65536
644.0	356.5	2588	1	0	2186	1	40	117	236	65536
645.0	214.5	1654	0	0	1162	1	82	101	300	65536
646.0	371.5	2155	1	0	1817	1	126	48	156	65536
647.0	364.9	3127	0	0	2731	1	52	84	255	65536
648.0	389.9	2912	1	0	2589	1	128	47	141	65536
649.0	350.5	2293	0	0	1969	1	52	46	219	65536
650.0	337.0	2287	0	0	2074	0	32	48	129	65536
651.0	398.5	2545	0	0	2203	1	52	68	215	65536
652.0	402.9	2694	0	0	2365	1	53	49	220	65536
653.0	382.7	2371	0	0	2133	0	34	29	172	65536
654.0	425.9	2615	0	0	2439	0	27	25	119	65536
655.0	374.7	2369	0	0	2114	0	28	45	179	65536
656.0	357.3	2179	0	0	1924	0	33	66	152	65536
657.0	371.2	2445	0	0	2131	1	50	54	205	65536
658.0	416.1	2161	0	0	1964	0	33	27	132	65536
659.0	399.7	2567	0	0	2111	1	70	66	311	65536
660.1	358.4	2222	0	0	1927	1	49	41	200	65536
661.1	348.3	2228	0	0	1915	1	49	53	205	65536
662.1	364.4	2281	0	0	1959	1	49	41	227	65536
663.1	389.9	2594	0	0	2260	1	49	62	218	65536
664.1	391.2	2770	0	0	2374	1	57	70	263	65536
665.1	387.0	2825	0	0	2419	2	74	58	266	65536
666.1	322.9	2404	1	0	1984	1	88	55	269	65536
667.1	330.6	2241	0	0	1926	1	50	53	206	65536
668.1	384.0	2355	0	0	2004	1	54	77	213	65536
669.1	403.7	2590	0	0	2256	1	51	66	211	65536
670.1	373.2	2446	0	0	2127	1	51	54	209	65536
671.1	357.2	2855	0	0	2490	1	57	69	234	65536
672.1	406.8	2626	0	0	2240	1	50	62	268	65536
673.1	371.2	2512	0	0	2297	1	32	31	147	65536
674.1	352.0	2353	1	0	1970	1	70	59	246	65536
675.1	375.9	2209	0	0	1891	0	30	72	213	65536
676.1	433.7	2644	0	0	2417	0	34	40	149	65536
677.1	414.4	2450	0	0	2230	0	28	27	161	65536
678.1	393.7	2692	0	0	2242	1	54	57	333	65536
679.1	320.6	2227	0	0	1911	1	53	44	213	65536
680.1	344.3	2296	0	0	1596	0	33	77	585	65536
681.1	360.7	2473	1	0	2209	1	42	37	180	65536
682.1	332.4	2177	0	0	1846	1	60	52	212	65536
683.1	388.0	2485	0	0	2169	0	29	36	246	65536
684.1	319.3	2765	0	0	2424	1	50	70	214	65536
685.1	331.6	2224	2	0	1665	1	70	103	378	65536
686.1	401.0	2501	0	0	2271	0	34	32	161	65536
687.1	431.2	3014	1	0	2657	1	58	48	243	65536
688.1	360.7	2422	0	0	1974	1	58	68	315	65536
689.1	351.2	2547	1	0	1938	1	57	53	493	65536
690.1	419.7	2235	0	0	2051	0	30	28	122	65536
691.1	339.7	3057	1	0	2159	1	66	149	675	65536
692.1	356.9	2491	0	0	2150	1	52	56	227	65536
693.1	358.2	2044	1	0	1789	1	35	68	146	65536
694.1	406.8	2740	1	0	2232	0	60	61	381	65536
695.1	414.1	2299	0	0	2088	0	31	28	147	65536
696.1	354.6	2501	0	0	2149	1	54	49	245	65536
697.1	360.7	2241	0	0	1918	1	50	50	217	65536
698.1	334.0	2442	1	0	2074	1	67	56	237	65536
699.1	371.2	2568	0	0	1916	2	87	91	465	65536
700.1	343.3	2648	0	0	2310	1	55	54	222	65536
701.1	427.2	2606	0	0	2314	0	30	57	202	65536
702.1	413.1	2503	0	0	2249	0	43	37	170	65536
703.1	361.5	2330	0	0	2017	1	50	52	204	65536
704.1	328.9	2165	0	0	1945	0	27	62	128	65536
705.1	438.4	2707	0	0	2347	1	53	87	214	65536
706.1	418.0	2482	0	0	2169	1	49	54	205	65536
707.1	319.2	2408	1	0	1996	1	72	56	274	65536
708.1	339.5	2006	0	0	1615	1	61	55	269	65536
709.1	361.5	2175	0	0	1756	1	59	55	298	65536
710.1	429.9	2795	0	0	2471	1	54	47	217	65536
711.1	377.4	2458	0	0	2185	1	50	43	175	65536
712.1	352.9	2126	0	0	1898	0	28	65	130	65536
713.1	365.1	2290	1	0	1932	1	57	52	241	65536
714.1	338.2	2174	0	0	1873	1	43	52	201	65536
715.1	348.6	3334	0	0	2320	0	44	76	890	65536
716.1	303.8	2189	0	0	1973	1	48	29	133	65536
717.1	324.6	2072	0	0	1739	1	57	46	224	65536
718.1	404.0	2171	0	0	1897	1	89	28	151	65536
719.1	411.1	2638	0	0	2393	1	33	67	141	65536
720.1	347.0	2189	0	0	1764	1	126	48	245	65536
721.1	360.6	2269	0	0	2071	0	29	41	124	65536
722.1	382.5	2108	0	0	1875	0	29	63	136	65536
723.1	337.7	2097	0	0	1892	1	34	29	138	65536
724.1	408.2	2708	1	0	2290	1	66	54	291	65536
725.1	380.0	2487	1	0	2162	1	107	35	177	65536
726.1	368.2	3046	0	0	2712	1	101	36	190	65536
727.1	364.3	2413	0	0	2108	1	51	41	207	65536
728.1	411.8	2901	0	0	2406	1	137	52	299	65536
729.2	344.0	2222	1	0	1831	1	119	45	221	65536
730.2	385.1	2274	0	0	1938	1	54	54	222	65536
731.2	364.8	2285	0	0	1965	1	52	51	212	65536
732.2	357.9	2167	0	0	1857	1	51	42	211	65536
733.2	396.3	3036	1	0	2322	1	56	82	570	65536
734.2	403.9	2635	0	0	2357	0	36	61	176	65536
735.2	383.5	2679	1	0	2314	2	73	57	225	65536
736.2	377.7	2622	0	0	2312	1	51	44	208	65536
737.2	379.6	2215	0	0	1864	0	40	36	272	65536
738.2	404.9	2590	0	0	2225	1	55	69	236	65536
739.2	394.2	2720	0	0	2393	1	56	44	222	65536
740.2	328.5	2471	1	0	2132	1	65	52	215	65536
741.2	380.6	2484	0	0	2122	1	50	58	249	65536
742.2	408.2	2468	0	0	2289	0	28	26	122	65536
743.2	386.1	2532	0	0	2241	1	120	38	125	65536
744.2	411.0	2364	0	0	2039	1	52	54	214	65536
745.2	364.8	2257	0	0	2007	0	19	27	200	65536
746.2	351.8	2608	1	0	1991	1	46	44	520	65536
747.2	323.0	2527	1	0	2150	1	46	38	285	65536
748.2	381.2	2543	0	0	2257	1	36	31	213	65536
749.2	335.6	2681	0	0	2418	1	36	31	191	65536
750.2	337.6	2318	1	0	1934	1	58	56	260	65536
751.2	400.7	2502	0	0	2137	0	32	47	282	65536
752.2	392.1	2507	0	0	2336	0	25	25	118	65536
753.2	336.1	2685	3	0	2040	2	85	110	435	65536
754.2	434.7	2248	0	0	2068	0	26	33	117	65536
755.2	350.7	2345	1	0	1761	1	51	66	461	65536
756.2	429.9	2692	0	0	2298	1	119	46	220	65536
757.2	369.8	1773	0	0	1520	0	79	27	143	65536
758.2	385.7	2247	0	0	1945	1	46	43	207	65536
759.2	407.5	2306	0	0	1974	1	36	30	260	65536
760.2	409.9	2746	0	0	2445	1	40	36	219	65536
761.2	410.2	2314	0	0	1918	1	49	57	284	65536
762.2	420.4	2698	0	0	2357	1	113	39	183	65536
763.2	368.2	2648	1	0	2310	1	56	53	223	65536
764.2	357.7	2318	0	0	1997	1	50	55	209	65536
765.2	341.8	2305	1	0	1961	1	57	50	232	65536
766.2	375.6	2831	1	0	2517	1	57	88	162	65536
767.2	412.5	2521	0	0	2212	1	50	45	209	65536
768.2	351.2	2389	1	0	2080	1	57	50	194	65536
769.2	380.1	2209	0	0	1869	1	52	41	241	65536
770.2	407.4	2800	1	0	2479	1	54	45	216	65536
771.2	332.5	2636	0	0	2292	1	55	57	226	65536
772.2	360.8	2420	0	0	2085	1	53	44	231	65536
773.2	438.1	2403	0	0	2022	1	49	55	272	65536
774.2	371.6	2627	0	0	2148	1	52	49	372	65536
775.2	312.0	2391	0	0	1843	1	47	39	455	65536
776.2	429.1	2419	0	0	2139	1	41	31	202	65536
777.2	411.7	2585	0	0	2420	0	23	19	120	65536
778.2	386.4	2484	0	0	2196	1	41	31	210	65536
779.2	354.7	2148	0	0	1963	0	25	17	138	65536
780.2	353.3	2546	1	0	2228	1	55	40	215	65536
781.2	404.3	2525	0	0	2246	1	40	32	202	65536
782.2	367.8	2490	0	0	2171	1	45	39	228	65536
783.2	388.6	2573	0	0	2101	1	44	35	385	65536
784.2	386.0	2669	0	0	2450	0	24	54	137	65536
785.2	334.4	1997	0	0	1689	0	25	20	259	65536
786.2	373.2	2571	1	0	2215	1	49	37	262	65536
