==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 20:14:28 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
50.1	397.9	1988	0	0	1767	0	23	36	158	65536
51.1	428.9	2006	0	0	1666	1	83	35	216	65536
52.1	423.9	2211	0	0	1888	0	23	27	268	65536
53.1	338.3	1568	2	0	912	6	97	62	478	65536
54.1	382.4	796	0	0	565	0	22	38	166	65536
55.1	398.8	1912	0	0	1587	1	43	41	235	65536
56.1	320.7	1228	0	0	1008	0	31	43	141	65536
57.1	326.7	1793	0	0	1427	0	47	50	264	65536
58.1	342.5	2018	1	0	1431	2	72	93	412	65536
59.1	357.4	1687	0	0	1218	1	124	164	173	65536
60.1	387.5	1754	1	0	1414	1	59	50	225	65536
61.1	352.7	2325	0	0	1928	2	63	56	270	65536
62.1	329.4	1462	0	0	1230	0	31	45	153	65536
63.1	350.5	1844	0	0	1625	0	30	37	148	65536
64.1	297.3	1391	0	0	1097	0	37	41	211	65536
65.1	330.3	1205	0	0	991	0	34	37	137	65536
66.1	318.3	2005	0	0	1636	1	24	54	287	65536
67.1	353.1	2231	1	0	1859	1	37	48	280	65536
68.1	372.4	2443	0	0	2157	1	37	36	208	65536
69.1	371.9	3244	3	0	2312	7	131	84	696	65536
70.1	348.3	2121	1	0	1690	1	37	34	353	65536
71.1	389.4	2549	0	0	2159	1	56	58	270	65536
72.1	416.2	2446	1	0	2147	1	55	50	186	65536
73.1	375.3	2370	0	0	1988	1	79	43	213	65536
74.1	377.2	2177	0	0	1953	0	33	45	143	65536
75.1	356.2	1907	0	0	1680	1	33	42	146	65536
76.1	378.7	2638	0	0	2121	1	33	29	451	65536
77.1	327.7	2028	0	0	1681	1	52	55	234	65536
78.1	353.5	2191	0	0	1957	0	32	64	134	65536
79.1	328.9	2321	1	0	1992	1	53	44	226	65536
80.1	343.7	2335	0	0	1821	1	29	35	445	65536
81.1	392.0	2596	1	0	2121	1	53	38	376	65536
82.1	416.1	2629	0	0	2291	1	53	52	227	65536
83.1	346.8	1921	0	0	1690	1	34	48	144	65536
84.1	400.4	2410	0	0	2097	1	53	77	178	65536
85.1	398.3	2399	1	0	2079	1	52	54	207	65536
86.1	338.7	2114	0	0	1885	1	36	36	151	65536
87.1	356.6	2214	1	0	1852	1	78	53	225	65536
88.1	352.4	2052	0	0	1724	1	55	45	223	65536
89.1	345.4	2197	1	0	1635	1	65	54	435	65536
90.1	339.0	2316	0	0	1757	1	104	88	359	65536
91.1	401.9	2099	0	0	1771	0	31	33	260	65536
92.1	346.8	2542	0	0	2300	0	33	30	174	65536
93.1	342.2	2165	0	0	1941	0	59	20	140	65536
94.1	367.7	2293	0	0	2040	1	62	26	160	65536
95.1	314.8	2275	1	0	1562	1	110	49	548	65536
96.1	386.8	2389	0	0	2052	1	52	81	197	65536
97.1	398.3	2477	0	0	2129	1	51	80	211	65536
98.1	309.3	1604	0	0	1337	0	81	29	153	65536
99.1	339.6	2117	0	0	1791	0	52	46	223	65536
100.1	356.5	2379	0	0	2010	1	53	82	228	65536
101.1	369.1	2297	0	0	1915	1	63	56	256	65536
102.1	328.3	2253	0	0	1921	1	56	49	220	65536
103.2	409.4	2488	1	0	2129	1	54	69	227	65536
104.2	400.6	2371	1	0	2053	1	60	54	197	65536
105.2	330.4	2384	1	0	1844	1	167	67	299	65536
106.2	352.6	2027	0	0	1786	0	34	45	159	65536
107.2	356.6	2834	1	0	2279	4	98	110	334	65536
108.2	372.0	2456	2	0	1983	1	73	64	327	65536
109.2	346.5	2284	0	0	1878	1	65	55	279	65536
110.2	420.0	2579	0	0	2329	0	30	27	190	65536
111.2	392.5	2740	0	0	2394	1	54	49	236	65536
112.2	381.4	2253	0	0	1977	1	35	31	204	65536
113.2	362.7	2054	1	0	1752	1	43	33	220	65536
114.2	347.9	2187	0	0	1918	1	35	78	152	65536
115.2	356.1	2030	0	0	1781	1	32	66	145	65536
116.2	347.2	2542	1	0	2179	1	60	51	245	65536
117.2	423.4	2220	0	0	2017	0	31	33	135	65536
118.2	431.4	2653	0	0	2309	1	58	51	228	65536
119.2	365.1	2454	1	0	2081	1	59	52	254	65536
120.2	355.1	2326	1	0	1967	1	58	51	243	65536
121.2	374.5	2381	1	0	2021	2	65	53	233	65536
122.2	388.7	2233	0	0	1792	0	30	63	344	65536
123.2	398.4	1993	0	0	1667	0	39	65	219	65536
124.2	341.6	1829	1	0	1403	1	66	63	288	65536
125.2	325.0	2147	0	0	1235	0	46	44	818	65536
126.2	408.4	1977	0	0	1637	1	56	54	224	65536
127.2	364.7	2274	0	0	1931	1	54	64	219	65536
128.2	347.1	2077	0	0	1881	0	29	43	120	65536
129.2	381.9	2170	0	0	1754	0	29	98	285	65536
130.2	397.0	2267	0	0	1689	1	54	97	421	65536
131.2	359.7	2066	0	0	1518	1	57	135	349	65536
132.2	262.6	1921	1	0	1333	2	71	88	420	65536
133.2	388.7	1895	1	0	1374	1	78	87	349	65536
134.2	310.2	872	0	0	550	1	55	63	197	65536
135.2	339.6	2454	1	0	2073	1	66	68	241	65536
136.2	319.0	2001	0	0	1639	1	59	67	229	65536
137.2	347.8	2369	0	0	1887	0	56	78	341	65536
138.2	336.3	2714	0	0	2263	1	33	73	340	65536
139.2	431.3	2997	1	0	2624	1	51	57	258	65536
140.2	370.1	2247	1	0	1897	1	57	47	238	65536
141.2	403.6	2519	0	0	2212	1	37	50	214	65536
142.2	350.1	2149	0	0	1950	1	24	38	132	65536
143.2	380.1	2395	0	0	2085	1	36	51	216	65536
144.2	340.5	2230	0	0	1987	1	23	40	175	65536
145.2	331.2	2848	0	0	2262	1	38	45	496	65536
146.2	379.7	2312	0	0	2030	1	22	61	193	65536
147.2	412.3	2488	0	0	2177	1	42	46	216	65536
148.2	329.0	1974	0	0	1561	1	49	70	288	65536
149.2	391.5	2359	0	0	2012	1	48	77	216	65536
150.2	346.2	2651	1	0	2339	1	36	51	220	65536
151.2	251.3	1464	0	0	968	1	58	60	373	65536
152.2	329.0	2341	0	0	1949	1	53	87	245	65536
153.2	376.4	2537	0	0	2081	1	49	98	303	65536
154.2	319.3	2774	0	0	2379	1	57	70	260	65536
155.2	328.6	2409	1	0	1856	1	128	75	343	65536
156.2	309.4	2226	0	0	1893	1	51	62	215	65536
157.2	363.0	2075	1	0	1707	1	56	60	245	65536
158.2	347.7	2370	1	0	1796	1	45	48	474	65536
159.2	443.0	2509	0	0	2297	1	28	39	140	65536
160.2	353.2	2235	1	0	1853	1	54	58	261	65536
161.2	362.9	2310	0	0	2031	0	24	29	221	65536
162.2	384.5	2389	0	0	2092	1	42	46	203	65536
163.2	401.4	2409	0	0	2111	1	40	47	205	65536
164.2	347.8	2067	0	0	1758	1	41	45	217	65536
165.2	323.4	2185	0	0	1839	1	41	43	256	65536
166.2	421.7	2252	0	0	2063	0	23	27	134	65536
167.2	347.7	2794	1	0	2302	1	46	57	382	65536
168.2	351.4	2199	0	0	1897	1	41	46	210	65536
169.2	404.9	2155	0	0	1817	1	37	44	252	65536
170.2	362.4	2778	0	0	2312	0	41	56	365	65536
171.2	344.5	2336	1	0	2018	1	58	47	207	65536
172.3	384.3	2517	1	0	2192	1	53	52	213	65536
173.3	360.3	2167	0	0	1844	1	52	55	211	65536
174.3	396.7	2436	1	0	2075	1	53	87	215	65536
175.3	348.3	2331	0	0	1938	1	79	51	256	65536
176.3	358.9	2031	0	0	1709	1	52	54	210	65536
177.3	400.0	2561	0	0	2198	1	53	87	218	65536
178.3	347.8	2844	1	0	2566	1	59	46	166	65536
179.3	331.4	2042	0	0	1692	1	59	52	232	65536
180.3	341.9	2293	0	0	1938	1	59	52	237	65536
181.3	418.1	3028	0	0	2374	1	57	112	478	65536
182.3	375.5	2581	0	0	2255	1	52	48	220	65536
183.3	331.0	2169	0	0	1847	1	53	51	213	65536
184.3	393.8	2482	0	0	2131	1	53	80	212	65536
185.3	359.5	2448	0	0	2088	1	72	51	231	65536
186.3	354.9	2351	1	0	1919	1	70	67	288	65536
187.3	387.6	2651	0	0	2258	1	56	94	237	65536
188.3	381.0	2362	0	0	2077	1	37	40	202	65536
189.3	359.6	1960	0	0	1786	0	23	17	129	65536
190.3	333.9	2177	0	0	1848	1	55	47	220	65536
191.3	316.9	2271	0	0	1719	1	60	56	430	65536
192.3	405.8	2461	0	0	2112	1	52	78	213	65536
193.3	302.7	2015	0	0	1701	1	55	45	208	65536
194.3	357.1	2170	0	0	1845	1	52	54	212	65536
195.3	412.6	2553	0	0	2260	1	31	89	168	65536
196.3	341.2	1867	0	0	1525	1	54	51	232	65536
197.3	341.1	1531	0	0	1176	1	65	53	232	65536
198.3	338.9	1753	1	0	1284	1	84	66	311	65536
199.3	374.6	1551	0	0	1278	1	38	45	185	65536
200.3	376.7	1949	0	0	1685	0	37	80	143	65536
201.3	385.4	1914	0	0	1551	1	54	84	218	65536
202.3	328.9	1489	0	0	1191	1	40	48	204	65536
203.3	358.8	1727	0	0	1397	1	54	53	216	65536
204.3	355.2	1484	1	0	1091	1	67	56	264	65536
205.3	398.7	1640	1	0	1244	1	54	52	284	65536
206.3	401.1	1730	1	0	1435	1	60	74	153	65536
207.3	379.5	1937	2	0	1657	2	38	73	160	65536
208.3	321.8	1482	0	0	1113	1	56	59	248	65536
209.3	405.2	1984	1	0	1508	1	65	92	311	65536
210.3	398.5	1702	0	0	1439	1	33	82	143	65536
211.3	336.0	1805	0	0	1485	1	53	55	206	65536
212.3	329.0	1782	1	0	1451	1	54	51	219	65536
213.3	320.8	1722	0	0	1437	1	57	59	165	65536
214.3	371.7	2051	0	0	1719	1	56	52	218	65536
215.3	256.2	3880	2	0	2606	2	61	317	886	65536
216.3	334.2	2294	1	0	1965	1	43	32	247	65536
217.3	499.2	2507	1	0	2074	1	67	60	299	65536
218.3	420.5	2669	0	0	2321	1	52	78	213	65536
219.3	386.3	2389	0	0	2013	1	58	64	248	65536
220.3	354.5	2381	0	0	2047	1	52	52	225	65536
221.3	343.7	2550	1	0	2210	1	57	46	229	65536
222.3	355.8	2256	0	0	1868	1	58	61	263	65536
223.3	359.4	2379	0	0	1846	1	57	64	405	65536
224.3	365.8	2251	0	0	2012	0	33	39	162	65536
225.3	368.3	1969	0	0	1702	1	39	57	166	65536
226.3	388.2	2408	0	0	2210	0	29	28	137	65536
227.3	300.3	2102	0	0	1684	1	54	50	308	65536
228.3	334.6	2087	0	0	1779	0	48	46	210	65536
229.3	363.0	2065	0	0	1776	1	104	47	130	65536
230.3	405.4	2485	0	0	2112	1	54	87	226	65536
231.3	323.2	1945	0	0	1543	1	57	53	286	65536
232.3	323.1	2194	0	0	1935	0	36	68	151	65536
233.3	376.3	2162	0	0	1763	1	53	120	219	65536
234.3	323.1	2707	1	0	2207	1	59	86	349	65536
235.4	356.0	2465	1	0	2105	1	65	56	232	65536
236.4	337.5	2393	0	0	2029	1	57	48	253	65536
237.4	361.8	2052	0	0	1704	1	54	52	236	65536
238.4	353.7	2136	0	0	1899	0	33	28	172	65536
239.4	297.7	2162	1	0	1711	1	68	51	325	65536
240.4	363.8	2301	1	0	1902	1	68	82	241	65536
241.4	408.1	2416	0	0	2074	1	51	80	205	65536
242.4	362.6	2049	0	0	1821	0	30	62	131	65536
243.4	334.0	2561	0	0	2061	1	55	81	358	65536
244.4	408.1	2433	1	0	1981	1	71	92	280	65536
245.4	414.1	2402	1	0	2135	1	39	60	162	65536
246.4	319.9	1784	1	0	1453	1	44	64	215	65536
247.4	359.1	2026	1	0	1585	2	74	84	273	65536
248.4	423.3	2525	0	0	2289	1	34	57	140	65536
249.4	351.6	2253	0	0	2035	0	29	63	122	65536
250.4	359.0	1945	0	0	1769	0	28	24	121	65536
251.4	394.9	2219	0	0	1906	1	51	43	213	65536
252.4	404.5	1967	0	0	1764	0	27	39	132	65536
253.4	417.7	2411	0	0	2185	0	30	28	164	65536
254.4	362.5	2231	0	0	2001	0	35	67	125	65536
255.4	397.1	2085	0	0	1785	1	36	34	224	65536
256.4	361.1	2361	1	0	1829	3	66	44	409	65536
257.4	299.0	2233	0	0	1857	1	42	32	296	65536
258.4	388.7	2356	0	0	2011	1	42	108	190	65536
259.4	358.8	2616	1	0	2288	1	46	39	237	65536
260.4	319.5	2085	1	0	1792	1	43	31	212	65536
261.4	335.8	2151	1	0	1851	1	42	31	221	65536
262.4	394.8	1988	0	0	1784	0	26	23	150	65536
263.4	384.2	2362	0	0	2160	0	25	31	142	65536
264.4	308.3	1268	0	0	910	0	24	22	309	65536
265.4	348.9	2572	0	0	2187	1	42	32	306	65536
266.4	326.3	2304	0	0	1917	1	44	33	304	65536
267.4	360.5	2389	0	0	2088	1	42	32	222	65536
268.4	420.5	2523	0	0	2267	1	46	48	155	65536
269.4	354.9	2294	0	0	1997	1	43	38	209	65536
270.4	400.9	2124	0	0	1791	1	42	28	257	65536
271.4	351.4	2418	1	0	2045	1	45	33	289	65536
272.4	376.3	2645	0	0	2120	1	46	171	301	65536
273.4	386.5	2264	0	0	2073	0	23	31	132	65536
274.4	394.5	2403	0	0	2111	1	43	34	209	65536
275.4	354.3	2577	0	0	2246	1	43	36	246	65536
276.4	360.6	2309	1	0	1836	1	36	49	382	65536
277.4	408.4	2498	0	0	1901	1	43	32	517	65536
278.4	355.3	1966	0	0	1780	0	24	20	137	65536
279.4	439.4	2420	0	0	2125	1	42	36	210	65536
280.4	494.1	2533	0	0	2237	1	41	31	218	65536
281.4	582.5	2207	0	0	1899	1	43	37	223	65536
282.4	471.0	2079	0	0	1782	1	41	32	219	65536
283.4	405.6	2285	0	0	1811	0	25	37	406	65536
284.4	438.0	2266	0	0	1966	1	42	31	220	65536
285.4	289.7	1169	0	0	874	1	75	28	186	65536
286.4	336.0	2960	0	0	1948	1	55	43	254	65536
287.4	445.2	3141	0	0	2349	1	46	36	220	65536
288.4	366.1	3298	1	0	2300	1	47	35	372	65536
289.4	403.5	2492	0	0	1815	0	26	22	204	65536
290.4	352.5	2631	0	0	1989	1	27	24	137	65536
291.4	369.4	2668	0	0	2048	1	27	22	132	65536
292.4	353.5	2775	1	0	1983	1	55	41	177	65536
293.4	332.6	2659	0	0	1859	1	45	36	216	65536
294.4	396.7	2822	0	0	2151	1	28	20	123	65536
295.4	407.6	2732	0	0	2101	1	30	24	145	65536
296.4	308.8	1636	0	0	1035	1	46	82	286	65536
297.4	361.8	1803	1	0	1333	1	45	99	138	65536
298.4	399.7	1963	0	0	1559	1	45	29	150	65536
299.4	382.1	1737	0	0	1412	1	32	26	151	65536
300.4	369.4	1871	0	0	1387	1	46	36	238	65536
301.5	381.3	2502	0	0	1997	1	47	38	223	65536
302.5	404.6	2839	0	0	2327	1	48	41	190	65536
303.5	345.6	2251	0	0	1760	1	38	27	194	65536
304.5	413.6	2660	0	0	2095	1	44	68	255	65536
305.5	406.5	2534	0	0	2143	1	33	35	171	65536
306.5	410.6	2871	1	0	2402	1	45	36	194	65536
307.5	382.5	2531	0	0	2082	0	44	35	212	65536
308.5	393.2	2684	0	0	2147	1	48	39	225	65536
309.5	389.2	2693	0	0	1740	1	45	94	604	65536
310.5	404.7	2701	0	0	2208	0	45	35	217	65536
311.5	360.5	2276	0	0	1781	1	44	35	227	65536
312.5	394.1	2369	0	0	1865	0	26	90	195	65536
313.5	405.9	2925	0	0	2067	0	78	73	430	65536
314.5	333.9	2047	0	0	1757	1	36	35	213	65536
315.5	334.9	1947	0	0	1597	1	42	34	268	65536
316.5	309.0	1604	0	0	1423	0	23	19	135	65536
317.5	367.5	2143	0	0	1902	0	27	39	171	65536
318.5	364.2	2294	0	0	2087	0	24	22	156	65536
319.5	401.3	3113	1	0	2127	1	52	44	287	65536
320.5	335.4	2558	0	0	1873	1	39	37	210	65536
321.5	390.2	2373	0	0	1789	1	26	30	146	65536
322.5	412.0	2810	0	0	2092	1	44	36	227	65536
323.5	340.9	2446	0	0	1704	1	46	36	217	65536
324.5	337.4	2220	0	0	1712	0	25	19	128	65536
325.5	339.6	2306	1	0	1937	1	28	23	135	65536
326.5	365.3	2945	1	0	2076	1	45	34	281	65536
327.5	342.6	2436	0	0	1742	1	44	36	216	65536
328.5	374.6	2470	0	0	1881	0	28	22	153	65536
329.5	428.5	3560	3	0	2292	1	50	38	325	65536
330.5	414.3	2643	1	0	1760	1	45	34	219	65536
331.5	434.9	2671	0	0	2116	1	26	26	116	65536
332.5	361.9	2681	0	0	1691	0	78	33	150	65536
333.5	370.5	2885	0	0	2213	1	43	36	150	65536
334.5	341.6	2900	1	0	2256	1	28	26	158	65536
335.5	374.0	2688	1	0	1835	1	41	40	256	65536
336.5	360.1	2487	1	0	2141	1	38	26	145	65536
337.5	364.1	2483	0	0	1936	1	47	45	238	65536
338.5	364.0	2613	0	0	1779	0	52	47	244	65536
339.5	408.8	2983	0	0	2253	1	55	48	219	65536
340.5	397.4	2928	1	0	2154	1	38	33	206	65536
341.5	341.3	2594	0	0	1894	1	39	35	220	65536
342.5	400.5	2760	0	0	2104	0	39	36	212	65536
343.5	387.3	2964	0	0	2168	1	27	22	301	65536
344.5	355.8	2492	0	0	1795	0	39	35	221	65536
345.5	350.0	3721	1	0	2585	1	55	49	519	65536
346.5	325.9	2354	0	0	1693	1	33	28	135	65536
347.5	335.9	2568	0	0	1874	0	39	34	236	65536
348.5	313.7	2958	5	0	1903	12	152	118	753	65536
349.5	378.8	2489	1	0	2163	1	51	38	230	65536
350.5	325.4	2756	0	0	2490	1	40	33	186	65536
351.5	372.0	2269	1	0	1854	1	59	44	305	65536
352.5	284.9	2211	0	0	1697	1	55	109	343	65536
353.5	357.6	2591	0	0	2258	1	52	45	230	65536
354.5	339.2	1991	0	0	1802	0	21	20	144	65536
355.5	352.1	2584	0	0	2260	1	40	38	240	65536
356.5	344.1	2327	1	0	2081	0	27	37	177	65536
357.5	284.2	1922	0	0	1472	1	41	37	367	65536
358.5	310.1	2364	1	0	1954	1	45	42	316	65536
359.5	427.4	2525	1	0	2125	2	60	72	258	65536
360.5	312.4	1946	0	0	1704	0	35	38	164	65536
361.5	343.1	2334	1	0	1990	2	52	50	233	65536
362.5	341.5	1917	0	0	1613	1	52	51	195	65536
363.5	400.4	2120	0	0	1798	1	48	43	225	65536
364.5	390.3	2870	0	0	2252	1	68	76	467	65536
365.5	406.4	1886	0	0	1632	1	38	38	171	65536
366.6	343.8	2255	0	0	1793	1	67	80	308	65536
367.6	403.0	2366	0	0	2026	0	31	79	225	65536
368.6	397.2	2982	0	0	2668	1	41	38	228	65536
369.6	353.3	2378	1	0	1680	1	53	41	596	65536
370.6	419.9	2625	0	0	2338	1	41	34	205	65536
371.6	401.0	2561	1	0	2204	1	87	35	227	65536
372.6	355.9	2328	0	0	1950	1	43	41	287	65536
373.6	308.7	1914	0	0	1621	1	42	35	210	65536
374.6	369.6	2655	1	0	2337	1	44	34	233	65536
375.6	356.3	2263	0	0	1968	1	43	34	212	65536
376.6	390.0	2252	0	0	1880	1	42	33	290	65536
377.6	374.9	2427	0	0	2089	1	45	36	250	65536
378.6	315.9	2329	0	0	1986	1	45	34	258	65536
379.6	375.3	2275	0	0	1994	1	41	32	203	65536
380.6	367.6	1913	0	0	1705	0	25	32	147	65536
381.6	356.7	2019	0	0	1743	1	36	32	202	65536
382.6	420.3	2681	0	0	2321	1	41	109	204	65536
383.6	379.2	2216	0	0	2043	0	20	19	130	65536
384.6	339.5	2449	0	0	1837	1	36	38	532	65536
385.6	322.4	1916	0	0	1545	1	38	34	292	65536
386.6	357.9	2031	0	0	1752	1	38	43	193	65536
387.6	349.6	2625	0	0	2109	1	38	47	425	65536
388.6	369.7	1868	0	0	1698	0	20	18	128	65536
389.6	405.6	2555	1	0	2086	1	41	32	388	65536
390.6	349.5	2174	0	0	1881	1	37	45	205	65536
391.6	394.5	2677	0	0	2497	1	21	30	124	65536
392.6	374.2	2359	0	0	2071	1	37	35	209	65536
393.6	335.8	2190	0	0	1776	1	36	32	340	65536
394.6	413.0	2412	0	0	2203	0	23	23	159	65536
395.6	351.6	2728	0	0	2431	1	39	33	218	65536
396.6	352.0	2099	0	0	1878	1	30	33	153	65536
397.6	359.9	2486	0	0	2205	0	26	19	232	65536
398.6	348.1	2353	2	0	1718	4	84	113	422	65536
399.6	394.3	2165	0	0	1940	1	41	33	144	65536
400.6	373.6	2358	0	0	2065	1	41	38	208	65536
401.6	363.2	2329	0	0	2047	1	41	31	205	65536
402.6	341.4	2120	0	0	1754	1	40	32	288	65536
403.6	346.9	1964	1	0	1656	1	33	25	244	65536
404.6	401.4	2512	0	0	2208	1	41	37	220	65536
405.6	336.9	2211	1	0	1797	1	73	59	275	65536
406.6	410.7	2132	0	0	1781	1	58	51	235	65536
407.6	357.0	2143	0	0	1736	1	37	34	329	65536
408.6	352.4	2353	1	0	2044	1	38	33	231	65536
409.6	368.3	2192	0	0	1902	1	39	34	211	65536
410.6	386.5	2261	0	0	1972	1	37	32	213	65536
411.6	416.7	2586	0	0	2310	1	37	37	195	65536
412.6	356.9	2653	1	0	2255	1	41	44	306	65536
413.6	368.5	2153	0	0	1915	1	27	22	184	65536
414.6	414.8	2585	1	0	2294	1	42	34	210	65536
415.6	349.2	2526	0	0	2242	1	41	33	204	65536
416.6	368.9	2231	0	0	1930	1	42	33	221	65536
417.6	373.4	2022	0	0	1733	0	24	34	227	65536
418.6	352.2	1857	1	0	1655	1	27	33	136	65536
419.6	359.4	1986	0	0	1744	1	27	38	171	65536
420.6	376.8	2251	1	0	1711	1	44	35	455	65536
421.6	375.9	2098	0	0	1718	1	41	32	301	65536
422.6	353.9	2149	0	0	1789	1	50	62	242	65536
423.6	372.9	2210	0	0	1988	0	28	61	129	65536
424.6	418.8	2011	0	0	1780	0	20	20	187	65536
425.6	387.9	2068	1	0	1669	1	41	40	310	65536
426.6	379.8	2460	0	0	1928	2	44	79	401	65536
427.6	383.0	2414	1	0	1911	1	40	37	419	65536
428.6	427.4	2019	0	0	1757	1	38	36	181	65536
429.6	334.4	2200	1	0	1854	1	53	46	239	65536
430.7	382.5	2716	0	0	2271	1	72	65	301	65536
431.7	435.4	2222	0	0	1931	1	37	34	213	65536
432.7	374.8	2417	0	0	2111	1	37	39	223	65536
433.7	377.5	2336	0	0	2068	1	37	36	189	65536
434.7	344.2	2031	0	0	1747	1	36	36	206	65536
435.7	348.9	2110	0	0	1748	1	37	38	281	65536
436.7	410.8	2806	0	0	2463	1	52	60	226	65536
437.7	310.5	1720	0	0	1456	0	33	63	164	65536
438.7	334.3	930	1	0	459	1	69	60	334	65536
439.7	345.1	1726	1	0	1219	1	59	50	388	65536
440.7	440.8	1751	1	0	1341	1	60	53	289	65536
441.7	357.1	2209	1	0	1881	1	44	56	221	65536
442.7	349.3	1759	1	0	1464	1	37	61	191	65536
443.7	451.0	1233	1	0	121	2	137	149	816	65536
444.7	418.7	942	1	0	200	2	77	68	587	65536
445.7	402.7	1718	1	0	1365	1	43	46	257	65536
446.7	436.4	1723	1	0	1260	2	54	47	353	65536
447.7	86.5	2757	2	0	21	6	178	267	2269	65536
448.7	85.1	7119	3	0	22	8	245	175	6650	65536
449.7	74.4	4655	2	0	25	7	196	229	4179	65536
450.7	108.0	2949	2	0	23	6	178	275	2450	65536
451.7	169.5	1874	1	0	13	3	117	130	1600	65536
452.7	74.6	4026	3	1	24	7	238	271	3463	65536
453.7	159.6	2379	1	0	14	4	124	460	1766	65536
454.7	60.4	3897	3	0	26	8	244	246	3352	65536
455.7	406.7	1713	2	0	757	2	59	79	806	65536
456.7	328.6	494	1	0	6	1	59	60	361	65536
457.7	98.5	4219	4	0	30	9	274	280	3605	65536
458.7	189.4	1970	1	0	13	3	123	137	1682	65536
459.7	82.2	3680	3	0	23	8	196	224	3212	65536
460.8	143.9	2183	2	0	16	4	134	189	1827	65536
461.8	431.3	1873	1	0	1103	2	87	62	610	65536
462.8	103.6	3626	3	0	24	7	227	240	3108	65536
463.8	375.9	1736	2	0	1001	1	53	47	624	65536
464.8	372.7	1998	2	0	1401	1	64	63	460	65536
465.8	419.9	1938	1	0	1431	1	90	71	338	65536
466.8	444.9	2172	1	0	1743	1	68	61	291	65536
467.8	340.0	2091	1	0	1654	1	70	64	294	65536
468.8	425.1	2408	2	0	1757	2	94	101	444	65536
469.8	402.1	2701	1	0	2324	1	41	48	282	65536
470.8	368.1	2867	2	0	2128	2	138	93	496	65536
471.8	389.5	4732	2	0	3679	2	63	57	922	65536
472.8	322.2	3658	3	0	18	6	191	206	3219	65536
473.8	215.1	4990	3	0	21	6	200	643	4104	65536
