==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 18:55:15 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
473.7	347.3	2282	0	0	1940	1	43	33	259	65536
474.7	325.6	2643	0	0	2261	1	91	36	248	65536
475.7	387.9	2654	0	0	2326	1	47	40	235	65536
476.7	423.3	1856	1	0	1661	0	26	25	140	65536
477.7	392.8	2747	0	0	2417	1	83	32	209	65536
478.7	456.8	2415	0	0	2196	1	27	54	133	65536
479.7	425.7	2313	0	0	2028	1	41	33	205	65536
480.7	329.3	2115	0	0	1778	0	29	33	271	65536
481.7	399.8	2740	1	0	2337	1	43	122	230	65536
482.7	389.2	2660	0	0	2376	1	41	32	205	65536
483.7	349.5	2167	1	0	1834	1	43	35	248	65536
484.7	401.5	2464	0	0	2155	1	42	36	225	65536
485.7	381.0	2936	1	0	2573	1	95	35	226	65536
486.7	337.8	2522	0	0	2232	1	42	32	211	65536
487.7	391.2	2192	0	0	1854	1	48	55	228	65536
488.7	389.5	2534	0	0	2167	1	54	77	230	65536
489.7	419.4	2680	0	0	2385	1	38	36	214	65536
490.7	331.7	2743	0	0	2286	1	42	68	339	65536
491.7	375.9	2427	2	0	1747	2	144	79	449	65536
492.8	337.2	2350	0	0	1758	1	39	36	510	65536
493.8	397.6	2576	0	0	2272	1	38	34	226	65536
494.8	331.9	2200	0	0	1880	1	48	56	210	65536
495.8	363.7	2383	0	0	2026	1	54	68	230	65536
496.8	375.4	3645	4	0	2258	5	129	68	1166	65536
497.8	286.0	1849	1	0	1460	1	52	42	286	65536
498.8	357.9	1576	1	0	1248	1	44	43	234	65536
499.8	406.0	1770	1	0	1573	0	23	34	135	65536
500.8	383.9	1516	1	0	1329	0	24	32	126	65536
501.8	345.6	1644	1	0	1332	1	43	38	224	65536
502.8	341.9	1534	1	0	1256	1	42	33	195	65536
503.8	350.3	1889	1	0	1480	1	39	32	329	65536
504.8	419.1	1530	1	0	1177	1	30	25	291	65536
505.8	420.8	1963	1	0	1659	1	114	28	153	65536
506.8	357.4	1709	1	0	1391	1	50	48	212	65536
507.8	404.2	1712	1	0	1388	1	49	51	215	65536
508.8	415.7	1864	1	0	1538	0	27	55	238	65536
509.8	527.1	2181	1	0	1790	1	43	63	278	65536
510.8	389.4	1364	1	0	1157	1	32	31	139	65536
511.8	433.4	1705	0	0	1296	1	29	62	312	65536
512.8	430.5	2107	1	0	1765	1	48	75	211	65536
513.8	618.4	1963	1	0	1566	1	53	51	286	65536
514.8	400.6	1783	1	0	1448	1	50	47	231	65536
515.8	386.9	1081	0	0	851	1	28	63	134	65536
516.8	364.5	1218	1	0	1019	0	22	22	149	65536
517.8	322.0	1398	1	0	1006	1	46	109	229	65536
518.8	440.3	2334	1	0	2044	1	28	44	212	65536
519.8	408.9	2068	0	0	1791	0	23	18	230	65536
520.8	332.9	1074	1	0	742	1	47	40	234	65536
521.8	381.2	1776	0	0	1243	2	56	51	417	65536
522.8	412.5	2080	2	0	1715	1	31	38	286	65536
523.8	326.6	1619	1	0	1312	1	44	36	219	65536
524.8	371.3	1735	1	0	1335	1	42	32	317	65536
525.8	482.8	2613	0	0	1969	1	44	37	557	65536
526.8	419.5	2239	1	0	1930	1	43	38	219	65536
527.8	356.6	1610	0	0	1382	0	59	20	143	65536
528.8	306.6	1473	1	0	1185	1	43	36	201	65536
529.8	367.3	1700	1	0	1358	1	42	34	258	65536
530.8	449.6	1583	0	0	1349	0	23	19	187	65536
531.8	391.0	2035	0	0	1792	0	23	19	195	65536
532.8	429.9	2117	1	0	1725	1	93	41	251	65536
533.8	432.3	1549	1	0	1216	1	45	39	241	65536
534.8	394.1	1860	0	0	1528	1	46	40	236	65536
535.8	332.2	1187	0	0	793	0	24	31	334	65536
536.8	386.3	1684	1	0	1384	1	40	34	218	65536
537.8	346.5	1868	1	0	1403	1	55	57	345	65536
538.8	416.0	2441	1	0	2069	1	54	84	224	65536
539.8	317.8	1475	1	0	1141	1	54	53	219	65536
540.8	304.8	1219	1	0	774	1	59	54	324	65536
541.8	402.0	2302	1	0	1861	1	134	49	249	65536
542.8	266.2	1132	0	0	211	2	52	49	812	65536
543.8	364.5	1865	0	0	1619	0	35	58	149	65536
544.8	413.9	2239	1	0	1880	1	57	60	236	65536
545.8	486.6	3018	0	0	1799	3	115	76	1019	65536
546.8	218.3	1137	1	0	8	2	106	92	922	65536
547.8	258.5	862	0	0	471	1	54	55	277	65536
548.8	322.9	1667	0	0	9	3	128	126	1393	65536
549.8	339.3	1307	1	0	664	1	90	93	451	65536
550.8	266.4	685	0	0	4	2	74	58	543	65536
551.8	121.9	4558	2	0	26	9	431	348	3724	65536
552.9	84.2	3969	3	0	25	9	262	302	3352	65536
553.9	135.2	2311	1	0	14	4	129	164	1990	65536
554.9	38.5	3596	2	0	22	7	231	280	3039	65536
555.9	313.9	3042	0	0	2169	1	32	55	780	65536
556.9	413.0	1975	0	0	1650	1	53	47	217	65536
557.9	73.0	3586	3	0	23	8	356	290	2891	65536
558.9	294.4	1465	0	0	945	1	81	75	355	65536
559.9	421.4	1879	0	0	1410	1	83	67	313	65536
560.9	415.2	1496	0	0	1033	1	68	59	329	65536
561.9	412.1	1190	0	0	771	1	64	63	286	65536
562.9	412.8	1885	0	0	1195	1	59	71	552	65536
563.9	418.3	4028	1	0	3501	1	97	80	343	65536
564.9	405.8	1227	0	0	823	1	60	57	281	65536
565.9	367.9	1495	3	0	339	6	184	140	809	65536
566.9	392.9	1914	0	0	1474	1	45	53	335	65536
567.9	486.1	1518	0	0	1057	1	57	63	333	65536
568.9	440.8	1509	1	0	1088	1	66	62	285	65536
569.9	395.5	1402	1	0	716	1	63	60	555	65536
570.9	372.0	1786	0	0	1376	1	60	56	287	65536
571.9	220.4	1408	0	0	809	1	64	70	457	65536
572.9	416.0	2363	1	0	1784	2	93	90	386	65536
573.9	292.3	2802	0	0	2316	2	63	61	354	65536
574.9	313.4	2623	0	0	2188	1	77	66	282	65536
575.9	516.4	2224	2	0	1776	1	67	53	319	65536
576.9	423.9	2150	0	0	1700	1	69	65	309	65536
577.9	402.3	1960	0	0	1564	1	58	58	273	65536
578.9	444.4	1517	1	0	95	3	149	124	1135	65536
579.9	223.3	2239	1	0	8	3	152	152	1914	65536
580.9	302.0	3126	1	0	12	4	133	137	2830	65536
581.9	195.5	2835	2	0	17	5	161	176	2462	65536
582.9	170.9	5303	2	0	18	5	206	260	4796	65536
583.9	209.3	3065	2	0	16	5	191	238	2599	65536
584.9	267.0	3244	1	0	17	5	159	308	2743	65536
585.9	386.6	2452	0	0	1954	1	23	26	445	65536
586.9	413.0	2355	0	0	1999	1	52	51	244	65536
587.9	410.0	2680	0	0	2297	1	53	84	238	65536
588.9	390.0	2536	0	0	2166	1	51	124	188	65536
589.9	347.0	2282	1	0	1918	1	59	61	235	65536
590.9	344.0	2470	0	0	2000	1	56	56	350	65536
591.9	401.1	2633	0	0	2188	0	128	56	256	65536
593.0	355.4	2198	0	0	1885	1	47	48	212	65536
594.0	407.7	2465	0	0	2157	1	49	48	202	65536
595.0	409.9	2389	0	0	2202	1	28	27	127	65536
596.0	406.4	2808	0	0	2421	1	53	73	254	65536
597.0	292.6	2368	1	0	1894	1	71	61	334	65536
598.0	346.0	2344	0	0	2081	1	36	39	183	65536
599.0	477.7	2865	1	0	2387	1	57	100	314	65536
600.0	363.9	2378	0	0	2044	1	49	60	219	65536
601.0	393.6	2152	0	0	1829	1	48	43	227	65536
602.0	345.8	2802	1	0	2260	1	66	123	345	65536
603.0	343.8	2497	0	0	2267	1	30	55	141	65536
604.0	412.7	2437	0	0	2217	0	27	27	162	65536
605.0	388.8	2732	0	0	2344	1	63	76	243	65536
606.0	363.2	2129	0	0	1957	0	25	26	116	65536
607.0	440.4	2557	0	0	2226	1	45	62	220	65536
608.0	364.8	2264	0	0	1885	1	49	52	272	65536
609.0	418.0	2493	0	0	2155	1	45	93	194	65536
610.0	408.2	2589	0	0	2202	0	28	29	325	65536
611.0	426.2	2771	0	0	2426	1	49	72	219	65536
612.0	379.9	2258	0	0	1889	2	60	54	247	65536
613.0	363.6	2184	0	0	1865	1	51	47	214	65536
614.0	344.4	2285	0	0	1877	1	47	64	291	65536
615.0	372.6	2614	0	0	2210	1	129	47	221	65536
616.0	364.4	2120	0	0	1939	0	27	24	126	65536
617.0	380.4	2492	0	0	2158	1	50	59	219	65536
618.0	374.5	2112	0	0	1888	0	28	30	162	65536
619.0	410.7	2254	0	0	1912	1	45	44	246	65536
620.0	424.8	2592	0	0	2415	0	27	25	122	65536
621.0	392.9	2309	0	0	2115	0	25	25	140	65536
622.0	431.4	2857	0	0	2481	1	53	54	261	65536
623.0	356.1	2264	0	0	2074	0	26	31	128	65536
624.0	280.6	1971	0	0	1741	1	28	67	128	65536
625.0	412.0	2898	0	0	2500	1	53	89	249	65536
626.0	377.6	2444	1	0	2122	1	47	58	211	65536
627.0	383.9	2358	0	0	1848	1	48	183	208	65536
628.0	413.4	2621	0	0	2322	1	46	42	205	65536
629.0	336.3	2212	0	0	1884	0	30	72	221	65536
630.0	421.7	2611	0	0	2415	1	28	31	133	65536
631.0	353.1	2321	0	0	2006	1	48	49	211	65536
632.0	363.6	2344	0	0	2007	0	27	37	270	65536
633.0	382.6	2418	0	0	2113	1	47	47	206	65536
634.0	348.2	2549	0	0	2207	1	46	81	209	65536
635.0	445.9	2660	0	0	2315	1	50	70	218	65536
636.0	395.0	2436	0	0	2122	1	48	50	210	65536
637.0	350.1	2185	0	0	1898	1	45	56	181	65536
638.0	407.6	2580	0	0	2240	0	27	32	277	65536
639.0	391.7	2570	0	0	2243	1	45	73	203	65536
640.0	410.1	2531	0	0	2216	1	45	77	187	65536
641.0	359.3	2690	0	0	2179	1	57	73	374	65536
642.0	382.3	2341	0	0	2094	0	31	64	148	65536
643.0	361.7	2312	0	0	1984	1	45	76	202	65536
644.0	412.3	2525	0	0	2220	1	46	87	164	65536
645.0	391.6	2589	0	0	2240	1	48	75	221	65536
646.0	332.7	2214	1	0	1865	1	52	52	238	65536
647.0	403.3	2369	0	0	2192	0	25	27	121	65536
648.0	396.4	2540	0	0	2211	1	49	62	212	65536
649.0	346.7	2306	0	0	1981	1	46	56	217	65536
650.0	428.4	2386	0	0	2014	1	59	54	251	65536
651.0	399.9	2302	0	0	1965	1	39	27	265	65536
652.0	362.0	2372	0	0	2167	0	22	18	160	65536
653.1	352.6	2195	0	0	1969	0	25	21	175	65536
654.1	399.6	2160	0	0	1943	1	24	19	169	65536
655.1	409.9	1953	0	0	1762	0	24	20	143	65536
656.1	437.4	2736	0	0	2531	1	52	20	129	65536
657.1	305.9	2572	0	0	2289	1	40	31	206	65536
658.1	322.8	2264	0	0	1847	1	42	32	337	65536
659.1	369.6	2875	0	0	2250	1	44	73	503	65536
660.1	380.4	2489	1	0	1955	1	50	39	437	65536
661.1	438.3	2712	0	0	2481	0	21	16	190	65536
662.1	346.4	2451	0	0	1951	1	83	34	375	65536
663.1	413.3	2371	0	0	1971	1	39	31	324	65536
664.1	413.1	2571	0	0	2286	1	40	34	205	65536
665.1	343.1	2584	0	0	1920	0	25	23	611	65536
666.1	344.0	2257	0	0	1916	0	48	50	239	65536
667.1	353.5	2402	0	0	1954	1	42	33	367	65536
668.1	400.7	2497	0	0	2185	1	39	119	148	65536
669.1	375.0	2524	0	0	2220	1	40	31	227	65536
670.1	349.3	2489	0	0	2222	1	39	33	188	65536
671.1	411.3	2318	0	0	1986	1	38	29	259	65536
672.1	429.7	2737	1	0	2431	1	49	38	211	65536
673.1	357.0	2939	0	0	2482	1	49	52	350	65536
674.1	352.8	2710	2	0	2219	2	53	74	354	65536
675.1	343.0	2533	0	0	2338	0	24	17	150	65536
676.1	422.9	2707	0	0	2264	1	44	37	355	65536
677.1	271.4	3916	0	0	3502	1	44	38	326	65536
678.1	368.5	3241	1	0	2898	1	48	48	240	65536
679.1	414.9	2076	0	0	1914	0	23	18	118	65536
680.1	398.0	2586	0	0	2192	1	42	36	309	65536
681.1	375.7	3222	0	0	2757	1	72	68	317	65536
682.1	352.9	2222	0	0	1945	1	40	29	202	65536
683.1	361.9	2305	0	0	1914	1	45	43	295	65536
684.1	425.4	2373	0	0	2079	1	27	20	239	65536
685.1	377.5	2401	0	0	2117	1	40	37	202	65536
686.1	364.0	2091	0	0	1920	0	22	16	129	65536
687.1	377.2	2642	0	0	2284	1	87	35	230	65536
688.1	360.5	2395	0	0	1998	1	88	35	267	65536
689.1	393.2	2238	0	0	1908	1	40	28	256	65536
690.1	381.6	2554	0	0	2267	1	39	39	203	65536
691.1	271.6	2108	0	0	1944	0	22	23	115	65536
692.1	387.4	2250	0	0	2002	1	85	26	130	65536
693.1	403.0	2595	0	0	2317	1	39	30	203	65536
694.1	349.9	2529	1	0	2062	1	46	46	366	65536
695.1	317.8	2273	0	0	1924	1	40	39	264	65536
696.1	395.3	2459	0	0	2108	1	89	36	219	65536
697.1	419.2	2717	0	0	2420	1	41	33	218	65536
698.1	227.1	3555	1	0	3211	1	44	36	258	65536
699.1	410.8	2455	0	0	2246	0	25	36	143	65536
700.1	388.9	2458	0	0	2184	1	39	29	200	65536
701.1	387.2	2451	0	0	2216	0	26	20	185	65536
702.1	380.3	2362	0	0	2023	1	40	38	255	65536
703.1	396.1	2211	0	0	1916	1	38	26	226	65536
704.1	378.0	2343	0	0	1950	1	40	185	162	65536
705.1	397.6	2524	0	0	2230	1	42	33	212	65536
706.1	433.3	2854	0	0	2511	1	40	32	264	65536
707.1	368.4	2133	0	0	1932	0	26	24	147	65536
708.1	435.4	2775	0	0	2480	1	39	34	215	65536
709.1	364.1	2322	0	0	1988	1	40	35	254	65536
710.1	363.5	2338	0	0	1948	1	34	29	322	65536
711.1	395.7	2907	0	0	2588	1	48	71	193	65536
712.1	333.7	2729	0	0	2507	0	54	22	141	65536
713.1	438.3	2383	0	0	2071	1	23	23	261	65536
714.1	394.1	2244	0	0	1932	1	31	20	255	65536
715.1	422.4	2618	0	0	2284	1	35	90	203	65536
716.1	430.1	2750	0	0	2462	1	36	37	210	65536
717.1	355.4	2620	0	0	2308	1	43	39	223	65536
718.2	415.9	2359	0	0	1991	1	42	31	289	65536
719.2	404.5	2641	0	0	2264	1	39	106	221	65536
720.2	414.8	2616	0	0	2338	1	39	35	197	65536
721.2	370.1	2186	0	0	1912	1	39	30	199	65536
722.2	365.8	2258	0	0	1946	1	40	29	237	65536
723.2	415.0	2194	0	0	1948	0	20	15	207	65536
724.2	422.6	2876	0	0	2461	1	40	35	334	65536
725.2	426.9	2777	0	0	2488	1	39	31	212	65536
726.2	327.4	2175	0	0	1854	1	42	42	231	65536
727.2	418.5	2626	0	0	2294	1	46	77	204	65536
728.2	401.2	2502	0	0	2190	1	50	51	205	65536
729.2	376.9	2513	0	0	2095	1	124	50	237	65536
730.2	387.0	2578	0	0	2191	1	52	50	280	65536
731.2	323.2	2178	0	0	1896	0	28	24	227	65536
732.2	426.5	2613	0	0	2375	0	30	28	175	65536
733.2	391.4	2632	0	0	2299	1	53	55	218	65536
734.2	369.3	2287	0	0	2108	0	26	33	115	65536
735.2	387.7	2598	0	0	2149	1	51	47	345	65536
736.2	441.6	2674	0	0	2462	1	29	30	147	65536
737.2	382.5	2594	0	0	2217	1	61	49	261	65536
738.2	347.0	2548	0	0	2026	1	53	48	414	65536
739.2	406.1	2565	1	0	2190	1	68	52	248	65536
740.2	354.2	2766	0	0	2174	1	123	47	416	65536
741.2	380.7	2695	0	0	2319	1	44	44	281	65536
742.2	410.9	2567	0	0	2238	1	49	66	207	65536
743.2	412.0	2547	0	0	2245	1	49	69	178	65536
744.2	352.8	2305	0	0	2000	1	50	42	207	65536
745.2	308.2	2030	0	0	1726	1	52	52	194	65536
746.2	345.6	2317	0	0	1993	1	53	47	217	65536
747.2	415.4	2663	0	0	2362	1	56	85	153	65536
748.2	364.4	2485	0	0	2207	1	35	57	179	65536
749.2	359.6	2757	1	0	2339	1	69	57	284	65536
750.2	389.9	2591	0	0	2266	1	50	62	207	65536
751.2	418.6	2629	0	0	2272	1	50	81	219	65536
752.2	360.3	2242	0	0	2013	0	78	24	122	65536
753.2	409.2	2839	0	0	2410	1	52	48	323	65536
754.2	400.1	2460	0	0	2233	1	31	26	165	65536
755.2	387.0	2478	0	0	2124	0	32	67	252	65536
756.2	379.3	2670	0	0	2312	1	56	51	245	65536
757.2	367.4	2282	1	0	1907	2	66	62	238	65536
758.2	363.7	2292	0	0	2089	0	29	34	136	65536
759.2	369.6	2264	0	0	1932	1	34	30	263	65536
760.2	412.4	2302	0	0	2114	1	26	21	134	65536
761.2	405.4	2279	0	0	1958	1	35	31	249	65536
762.2	435.4	2628	0	0	2425	1	23	36	140	65536
763.2	366.5	2178	0	0	1975	0	22	21	157	65536
764.2	344.6	2168	0	0	1924	0	18	16	206	65536
765.2	406.9	2492	0	0	2216	1	35	35	200	65536
766.2	372.7	2361	0	0	2037	1	85	32	201	65536
767.2	401.9	3104	0	0	2795	0	22	32	250	65536
768.2	372.2	2384	0	0	2140	0	28	78	134	65536
769.2	362.1	2332	0	0	2104	1	31	56	135	65536
770.2	330.7	2397	0	0	1850	1	254	49	237	65536
771.2	413.1	2587	0	0	2252	1	45	79	205	65536
772.2	404.1	2545	0	0	2218	0	43	59	221	65536
773.2	360.8	2431	1	0	1984	1	60	62	317	65536
774.2	415.0	2660	0	0	2338	0	30	100	188	65536
775.2	402.8	2715	0	0	2461	0	27	29	193	65536
776.2	360.4	2343	0	0	2029	1	46	56	207	65536
777.2	368.0	2179	0	0	1873	1	51	43	207	65536
778.2	349.3	2068	0	0	1907	0	18	16	123	65536
779.2	366.7	2289	0	0	1928	1	34	32	288	65536
780.2	390.9	2562	0	0	2218	1	34	109	194	65536
781.2	378.1	2545	0	0	2256	0	22	40	222	65536
782.2	384.7	2347	0	0	2070	1	35	38	198	65536
783.2	329.8	1885	0	0	1552	1	48	64	216	65536
784.2	426.4	2546	0	0	2219	1	50	78	193	65536
785.3	389.8	2507	0	0	2244	1	35	115	107	65536
786.3	360.8	2302	0	0	2027	1	34	41	194	65536
787.3	414.2	2165	0	0	1840	1	35	34	250	65536
788.3	367.1	2571	0	0	2209	1	48	41	268	65536
789.3	322.7	2375	0	0	2091	1	36	38	205	65536
790.3	446.2	2107	0	0	1942	0	25	22	114	65536
791.3	423.8	2548	0	0	2235	1	50	79	176	65536
792.3	399.1	2251	0	0	1952	0	27	36	231	65536
793.3	371.9	2352	0	0	1891	1	41	32	382	65536
794.3	342.4	2269	0	0	1920	1	39	31	273	65536
795.3	398.2	2309	0	0	2154	0	21	18	112	65536
796.3	406.6	2326	0	0	2084	0	21	19	198	65536
797.3	371.2	2211	0	0	2042	0	24	18	124	65536
798.3	440.7	2504	0	0	2221	1	39	35	203	65536
799.3	320.9	2479	0	0	2126	1	40	33	275	65536
800.3	410.4	2101	0	0	1939	0	22	17	119	65536
801.3	363.3	2419	0	0	2079	1	54	49	231	65536
802.3	434.9	2522	0	0	2183	1	50	54	230	65536
803.3	395.1	2664	1	0	2235	1	56	57	309	65536
804.3	352.4	2339	0	0	2023	1	50	51	208	65536
805.3	402.9	2424	0	0	2092	1	55	47	222	65536
806.3	388.4	2213	0	0	1887	1	49	56	216	65536
807.3	426.3	2762	0	0	2397	1	50	85	224	65536
808.3	400.9	2412	0	0	2208	0	27	24	150	65536
809.3	410.0	2655	0	0	2306	1	51	81	210	65536
810.3	355.9	2673	0	0	1946	1	75	104	542	65536
811.3	359.4	2210	0	0	1899	1	50	48	206	65536
812.3	359.5	2076	0	0	1912	0	22	16	123	65536
813.3	371.9	2294	0	0	2009	1	39	31	209	65536
814.3	344.3	1947	0	0	1596	1	36	34	276	65536
815.3	388.9	2217	0	0	1865	1	24	23	299	65536
816.3	404.0	2420	0	0	2256	0	18	32	111	65536
817.3	342.9	2112	0	0	1942	0	19	17	131	65536
818.3	389.6	2319	0	0	1969	1	39	43	260	65536
819.3	436.2	2963	0	0	2684	1	35	40	197	65536
820.3	311.9	2363	0	0	2176	1	26	20	137	65536
821.3	338.5	2046	0	0	1865	0	20	21	136	65536
822.3	364.2	2334	0	0	2058	1	37	31	203	65536
823.3	353.3	2429	0	0	2142	1	34	35	211	65536
824.3	354.4	2362	0	0	2159	0	23	21	155	65536
825.3	359.6	2026	0	0	1818	0	29	21	153	65536
826.3	331.5	2790	0	0	2469	1	38	36	240	65536
827.3	370.2	2484	0	0	1963	1	52	41	420	65536
828.3	409.1	2517	0	0	2228	0	26	25	234	65536
829.3	463.2	2685	0	0	2357	1	53	49	219	65536
830.3	352.4	2317	0	0	1980	1	50	61	221	65536
831.3	375.8	2602	1	0	1994	1	67	87	446	65536
832.3	372.4	2276	0	0	1915	1	64	66	224	65536
